dataset,target_model,auto_encoder_weighting,auto_encoder_sampling,auto_encoder,instance_no,noise_std,kernel_width,jaccard_values,score,mse,predict_label,label
wine,SVM,TRUE,TRUE,VAE,21,0.6,0,,0.966,0,[0],0
wine,SVM,TRUE,TRUE,VAE,21,0.7,0,,0.964,0.013,[0],0
wine,SVM,TRUE,TRUE,VAE,21,0.8,0,,0.964,0.025,[0],0
wine,SVM,TRUE,TRUE,VAE,21,0.9,0,,0.964,0.001,[0],0
wine,SVM,TRUE,TRUE,VAE,21,1,0,,0.961,0.006,[0],0
wine,SVM,TRUE,TRUE,VAE,22,0.01,0,,0.789,0.003,[0],0
wine,SVM,TRUE,TRUE,VAE,22,0.05,0,,0.998,0.004,[0],0
wine,SVM,TRUE,TRUE,VAE,22,0.1,0,,0.999,0.002,[0],0
wine,SVM,TRUE,TRUE,VAE,22,0.2,0,,0.998,0.003,[0],0
wine,SVM,TRUE,TRUE,VAE,22,0.3,0,,0.993,0.009,[0],0
wine,SVM,TRUE,TRUE,VAE,22,0.4,0,,0.987,0.007,[0],0
wine,SVM,TRUE,TRUE,VAE,22,0.5,0,,0.982,0.004,[0],0
wine,SVM,TRUE,TRUE,VAE,22,0.6,0,,0.977,0.001,[0],0
wine,SVM,TRUE,TRUE,VAE,22,0.7,0,,0.975,0.002,[0],0
wine,SVM,TRUE,TRUE,VAE,22,0.8,0,,0.973,0.004,[0],0
wine,SVM,TRUE,TRUE,VAE,22,0.9,0,,0.971,0.016,[0],0
wine,SVM,TRUE,TRUE,VAE,22,1,0,,0.968,0.001,[0],0
wine,SVM,TRUE,TRUE,VAE,23,0.01,0,,0.85,0.013,[1],0
wine,SVM,TRUE,TRUE,VAE,23,0.05,0,,0.998,0.014,[1],0
wine,SVM,TRUE,TRUE,VAE,23,0.1,0,,0.998,0.011,[1],0
wine,SVM,TRUE,TRUE,VAE,23,0.2,0,,0.999,0.013,[1],0
wine,SVM,TRUE,TRUE,VAE,23,0.3,0,,0.999,0.029,[1],0
wine,SVM,TRUE,TRUE,VAE,23,0.4,0,,0.999,0.006,[1],0
wine,SVM,TRUE,TRUE,VAE,23,0.5,0,,0.998,0.01,[1],0
wine,SVM,TRUE,TRUE,VAE,23,0.6,0,,0.997,0.074,[1],0
wine,SVM,TRUE,TRUE,VAE,23,0.7,0,,0.996,0.055,[1],0
wine,SVM,TRUE,TRUE,VAE,23,0.8,0,,0.996,0.018,[1],0
wine,SVM,TRUE,TRUE,VAE,23,0.9,0,,0.995,0.003,[1],0
wine,SVM,TRUE,TRUE,VAE,23,1,0,,0.995,0.003,[1],0
wine,SVM,TRUE,TRUE,VAE,24,0.01,0,,0.768,0.031,[1],1
wine,SVM,TRUE,TRUE,VAE,24,0.05,0,,0.996,0.031,[1],1
wine,SVM,TRUE,TRUE,VAE,24,0.1,0,,0.994,0.028,[1],1
wine,SVM,TRUE,TRUE,VAE,24,0.2,0,,0.998,0.032,[1],1
wine,SVM,TRUE,TRUE,VAE,24,0.3,0,,0.999,0.027,[1],1
wine,SVM,TRUE,TRUE,VAE,24,0.4,0,,0.999,0.02,[1],1
wine,SVM,TRUE,TRUE,VAE,24,0.5,0,,0.998,0.022,[1],1
wine,SVM,TRUE,TRUE,VAE,24,0.6,0,,0.998,0.084,[1],1
wine,SVM,TRUE,TRUE,VAE,24,0.7,0,,0.997,0.041,[1],1
wine,SVM,TRUE,TRUE,VAE,24,0.8,0,,0.996,0.146,[1],1
wine,SVM,TRUE,TRUE,VAE,24,0.9,0,,0.996,0.019,[1],1
wine,SVM,TRUE,TRUE,VAE,24,1,0,,0.995,0.224,[1],1
wine,SVM,TRUE,TRUE,VAE,25,0.01,0,,0.377,0.001,[0],0
wine,SVM,TRUE,TRUE,VAE,25,0.05,0,,0.979,0.001,[0],0
wine,SVM,TRUE,TRUE,VAE,25,0.1,0,,0.993,0.001,[0],0
wine,SVM,TRUE,TRUE,VAE,25,0.2,0,,0.993,0.002,[0],0
wine,SVM,TRUE,TRUE,VAE,25,0.3,0,,0.997,0.002,[0],0
wine,SVM,TRUE,TRUE,VAE,25,0.4,0,,0.998,0.003,[0],0
wine,SVM,TRUE,TRUE,VAE,25,0.5,0,,0.997,0.003,[0],0
wine,SVM,TRUE,TRUE,VAE,25,0.6,0,,0.992,0.001,[0],0
wine,SVM,TRUE,TRUE,VAE,25,0.7,0,,0.986,0.001,[0],0
wine,SVM,TRUE,TRUE,VAE,25,0.8,0,,0.984,0.003,[0],0
wine,SVM,TRUE,TRUE,VAE,25,0.9,0,,0.979,0.017,[0],0
wine,SVM,TRUE,TRUE,VAE,25,1,0,,0.976,0.001,[0],0
wine,SVM,TRUE,TRUE,VAE,26,0.01,0,,0.732,0,[0],0
wine,SVM,TRUE,TRUE,VAE,26,0.05,0,,0.258,0,[0],0
wine,SVM,TRUE,TRUE,VAE,26,0.1,0,,0.21,0,[0],0
wine,SVM,TRUE,TRUE,VAE,26,0.2,0,,0.567,0,[0],0
wine,SVM,TRUE,TRUE,VAE,26,0.3,0,,0.691,0,[0],0
wine,SVM,TRUE,TRUE,VAE,26,0.4,0,,0.741,0,[0],0
wine,SVM,TRUE,TRUE,VAE,26,0.5,0,,0.796,0.001,[0],0
wine,SVM,TRUE,TRUE,VAE,26,0.6,0,,0.84,0.004,[0],0
wine,SVM,TRUE,TRUE,VAE,26,0.7,0,,0.87,0,[0],0
wine,SVM,TRUE,TRUE,VAE,26,0.8,0,,0.891,0,[0],0
wine,SVM,TRUE,TRUE,VAE,26,0.9,0,,0.901,0,[0],0
wine,SVM,TRUE,TRUE,VAE,26,1,0,,0.911,0,[0],0
wine,SVM,TRUE,TRUE,VAE,27,0.01,0,,0.835,0.135,[1],1
wine,SVM,TRUE,TRUE,VAE,27,0.05,0,,0.993,0.131,[1],1
wine,SVM,TRUE,TRUE,VAE,27,0.1,0,,0.98,0.117,[1],1
wine,SVM,TRUE,TRUE,VAE,27,0.2,0,,0.979,0.126,[1],1
wine,SVM,TRUE,TRUE,VAE,27,0.3,0,,0.988,0.088,[1],1
wine,SVM,TRUE,TRUE,VAE,27,0.4,0,,0.99,0.136,[1],1
wine,SVM,TRUE,TRUE,VAE,27,0.5,0,,0.99,0.151,[1],1
wine,SVM,TRUE,TRUE,VAE,27,0.6,0,,0.991,0.023,[1],1
wine,SVM,TRUE,TRUE,VAE,27,0.7,0,,0.992,0.158,[1],1
wine,SVM,TRUE,TRUE,VAE,27,0.8,0,,0.991,0.039,[1],1
wine,SVM,TRUE,TRUE,VAE,27,0.9,0,,0.992,0.039,[1],1
wine,SVM,TRUE,TRUE,VAE,27,1,0,,0.992,0.164,[1],1
wine,SVM,TRUE,TRUE,VAE,28,0.01,0,,0.226,0.105,[2],2
wine,SVM,TRUE,TRUE,VAE,28,0.05,0,,0.942,0.105,[2],2
wine,SVM,TRUE,TRUE,VAE,28,0.1,0,,0.992,0.106,[2],2
wine,SVM,TRUE,TRUE,VAE,28,0.2,0,,0.994,0.104,[2],2
wine,SVM,TRUE,TRUE,VAE,28,0.3,0,,0.992,0.103,[2],2
wine,SVM,TRUE,TRUE,VAE,28,0.4,0,,0.99,0.102,[2],2
wine,SVM,TRUE,TRUE,VAE,28,0.5,0,,0.989,0.106,[2],2
wine,SVM,TRUE,TRUE,VAE,28,0.6,0,,0.99,0.106,[2],2
wine,SVM,TRUE,TRUE,VAE,28,0.7,0,,0.991,0.133,[2],2
wine,SVM,TRUE,TRUE,VAE,28,0.8,0,,0.99,0.101,[2],2
wine,SVM,TRUE,TRUE,VAE,28,0.9,0,,0.988,0.111,[2],2
wine,SVM,TRUE,TRUE,VAE,28,1,0,,0.987,0.108,[2],2
wine,SVM,TRUE,TRUE,VAE,29,0.01,0,,0.627,0.003,[1],0
wine,SVM,TRUE,TRUE,VAE,29,0.05,0,,0.992,0.002,[1],0
wine,SVM,TRUE,TRUE,VAE,29,0.1,0,,0.988,0.002,[1],0
wine,SVM,TRUE,TRUE,VAE,29,0.2,0,,0.994,0.003,[1],0
wine,SVM,TRUE,TRUE,VAE,29,0.3,0,,0.998,0.002,[1],0
wine,SVM,TRUE,TRUE,VAE,29,0.4,0,,0.999,0.003,[1],0
wine,SVM,TRUE,TRUE,VAE,29,0.5,0,,0.999,0.001,[1],0
wine,SVM,TRUE,TRUE,VAE,29,0.6,0,,0.998,0.009,[1],0
wine,SVM,TRUE,TRUE,VAE,29,0.7,0,,0.997,0.005,[1],0
wine,SVM,TRUE,TRUE,VAE,29,0.8,0,,0.997,0.001,[1],0
wine,SVM,TRUE,TRUE,VAE,29,0.9,0,,0.996,0.003,[1],0
wine,SVM,TRUE,TRUE,VAE,29,1,0,,0.995,0.001,[1],0
wine,SVM,TRUE,TRUE,VAE,3,0.01,0,,0.857,0.026,[0],0
wine,SVM,TRUE,TRUE,VAE,3,0.05,0,,0.999,0.028,[0],0
wine,SVM,TRUE,TRUE,VAE,3,0.1,0,,1,0.027,[0],0
wine,SVM,TRUE,TRUE,VAE,3,0.2,0,,0.997,0.026,[0],0
wine,SVM,TRUE,TRUE,VAE,3,0.3,0,,0.989,0.004,[0],0
wine,SVM,TRUE,TRUE,VAE,3,0.4,0,,0.98,0.044,[0],0
wine,SVM,TRUE,TRUE,VAE,3,0.5,0,,0.977,0.034,[0],0
wine,SVM,TRUE,TRUE,VAE,3,0.6,0,,0.973,0.015,[0],0
wine,SVM,TRUE,TRUE,VAE,3,0.7,0,,0.971,0.038,[0],0
wine,SVM,TRUE,TRUE,VAE,3,0.8,0,,0.969,0.016,[0],0
wine,SVM,TRUE,TRUE,VAE,3,0.9,0,,0.967,0.039,[0],0
wine,SVM,TRUE,TRUE,VAE,3,1,0,,0.966,0.004,[0],0
wine,SVM,TRUE,TRUE,VAE,30,0.01,0,,0.758,0.002,[0],1
wine,SVM,TRUE,TRUE,VAE,30,0.05,0,,0.998,0.002,[0],1
wine,SVM,TRUE,TRUE,VAE,30,0.1,0,,0.999,0,[0],1
wine,SVM,TRUE,TRUE,VAE,30,0.2,0,,0.999,0.002,[0],1
wine,SVM,TRUE,TRUE,VAE,30,0.3,0,,0.995,0.004,[0],1
wine,SVM,TRUE,TRUE,VAE,30,0.4,0,,0.99,0.001,[0],1
wine,SVM,TRUE,TRUE,VAE,30,0.5,0,,0.984,0.002,[0],1
wine,SVM,TRUE,TRUE,VAE,30,0.6,0,,0.979,0.006,[0],1
wine,SVM,TRUE,TRUE,VAE,30,0.7,0,,0.977,0.008,[0],1
wine,SVM,TRUE,TRUE,VAE,30,0.8,0,,0.974,0.006,[0],1
wine,SVM,TRUE,TRUE,VAE,30,0.9,0,,0.971,0.011,[0],1
wine,SVM,TRUE,TRUE,VAE,30,1,0,,0.969,0.001,[0],1
wine,SVM,TRUE,TRUE,VAE,31,0.01,0,,0.477,0.041,[1],0
wine,SVM,TRUE,TRUE,VAE,31,0.05,0,,0.981,0.041,[1],0
wine,SVM,TRUE,TRUE,VAE,31,0.1,0,,0.968,0.041,[1],0
wine,SVM,TRUE,TRUE,VAE,31,0.2,0,,0.94,0.042,[1],0
wine,SVM,TRUE,TRUE,VAE,31,0.3,0,,0.952,0.042,[1],0
wine,SVM,TRUE,TRUE,VAE,31,0.4,0,,0.963,0.032,[1],0
wine,SVM,TRUE,TRUE,VAE,31,0.5,0,,0.973,0.036,[1],0
wine,SVM,TRUE,TRUE,VAE,31,0.6,0,,0.976,0.041,[1],0
wine,SVM,TRUE,TRUE,VAE,31,0.7,0,,0.979,0.043,[1],0
wine,SVM,TRUE,TRUE,VAE,31,0.8,0,,0.981,0.043,[1],0
wine,SVM,TRUE,TRUE,VAE,31,0.9,0,,0.982,0,[1],0
wine,SVM,TRUE,TRUE,VAE,31,1,0,,0.983,0.042,[1],0
wine,SVM,TRUE,TRUE,VAE,32,0.01,0,,0.843,0.004,[0],0
wine,SVM,TRUE,TRUE,VAE,32,0.05,0,,0.624,0.004,[0],0
wine,SVM,TRUE,TRUE,VAE,32,0.1,0,,0.417,0.004,[0],0
wine,SVM,TRUE,TRUE,VAE,32,0.2,0,,0.612,0.004,[0],0
wine,SVM,TRUE,TRUE,VAE,32,0.3,0,,0.694,0.003,[0],0
wine,SVM,TRUE,TRUE,VAE,32,0.4,0,,0.751,0.004,[0],0
wine,SVM,TRUE,TRUE,VAE,32,0.5,0,,0.803,0,[0],0
wine,SVM,TRUE,TRUE,VAE,32,0.6,0,,0.846,0.004,[0],0
wine,SVM,TRUE,TRUE,VAE,32,0.7,0,,0.878,0.002,[0],0
wine,SVM,TRUE,TRUE,VAE,32,0.8,0,,0.898,0.004,[0],0
wine,SVM,TRUE,TRUE,VAE,32,0.9,0,,0.905,0.004,[0],0
wine,SVM,TRUE,TRUE,VAE,32,1,0,,0.912,0.004,[0],0
wine,SVM,TRUE,TRUE,VAE,33,0.01,0,,0.366,0,[0],0
wine,SVM,TRUE,TRUE,VAE,33,0.05,0,,0.978,0,[0],0
wine,SVM,TRUE,TRUE,VAE,33,0.1,0,,0.998,0.001,[0],0
wine,SVM,TRUE,TRUE,VAE,33,0.2,0,,0.998,0,[0],0
wine,SVM,TRUE,TRUE,VAE,33,0.3,0,,0.991,0,[0],0
wine,SVM,TRUE,TRUE,VAE,33,0.4,0,,0.939,0.001,[0],0
wine,SVM,TRUE,TRUE,VAE,33,0.5,0,,0.871,0,[0],0
wine,SVM,TRUE,TRUE,VAE,33,0.6,0,,0.696,0.001,[0],0
wine,SVM,TRUE,TRUE,VAE,33,0.7,0,,0.625,0,[0],0
wine,SVM,TRUE,TRUE,VAE,33,0.8,0,,0.624,0,[0],0
wine,SVM,TRUE,TRUE,VAE,33,0.9,0,,0.657,0.001,[0],0
wine,SVM,TRUE,TRUE,VAE,33,1,0,,0.672,0,[0],0
wine,SVM,TRUE,TRUE,VAE,34,0.01,0,,0.92,0.149,[1],1
wine,SVM,TRUE,TRUE,VAE,34,0.05,0,,0.999,0.144,[1],1
wine,SVM,TRUE,TRUE,VAE,34,0.1,0,,0.999,0.169,[1],1
wine,SVM,TRUE,TRUE,VAE,34,0.2,0,,0.995,0.138,[1],1
wine,SVM,TRUE,TRUE,VAE,34,0.3,0,,0.992,0.134,[1],1
wine,SVM,TRUE,TRUE,VAE,34,0.4,0,,0.993,0.157,[1],1
wine,SVM,TRUE,TRUE,VAE,34,0.5,0,,0.993,0.158,[1],1
wine,SVM,TRUE,TRUE,VAE,34,0.6,0,,0.994,0.097,[1],1
wine,SVM,TRUE,TRUE,VAE,34,0.7,0,,0.994,0.053,[1],1
wine,SVM,TRUE,TRUE,VAE,34,0.8,0,,0.994,0.187,[1],1
wine,SVM,TRUE,TRUE,VAE,34,0.9,0,,0.994,0.155,[1],1
wine,SVM,TRUE,TRUE,VAE,34,1,0,,0.994,0.041,[1],1
wine,SVM,TRUE,TRUE,VAE,35,0.01,0,,0.654,0.023,[0],0
wine,SVM,TRUE,TRUE,VAE,35,0.05,0,,0.996,0.024,[0],0
wine,SVM,TRUE,TRUE,VAE,35,0.1,0,,0.997,0.023,[0],0
wine,SVM,TRUE,TRUE,VAE,35,0.2,0,,0.999,0.024,[0],0
wine,SVM,TRUE,TRUE,VAE,35,0.3,0,,0.998,0.028,[0],0
wine,SVM,TRUE,TRUE,VAE,35,0.4,0,,0.993,0.03,[0],0
wine,SVM,TRUE,TRUE,VAE,35,0.5,0,,0.988,0.035,[0],0
wine,SVM,TRUE,TRUE,VAE,35,0.6,0,,0.984,0.036,[0],0
wine,SVM,TRUE,TRUE,VAE,35,0.7,0,,0.979,0.002,[0],0
wine,SVM,TRUE,TRUE,VAE,35,0.8,0,,0.975,0.03,[0],0
wine,SVM,TRUE,TRUE,VAE,35,0.9,0,,0.974,0.039,[0],0
wine,SVM,TRUE,TRUE,VAE,35,1,0,,0.971,0.023,[0],0
wine,SVM,TRUE,TRUE,VAE,36,0.01,0,,0.822,0.034,[1],1
wine,SVM,TRUE,TRUE,VAE,36,0.05,0,,0.998,0.036,[1],1
wine,SVM,TRUE,TRUE,VAE,36,0.1,0,,0.997,0.035,[1],1
wine,SVM,TRUE,TRUE,VAE,36,0.2,0,,0.999,0.026,[1],1
wine,SVM,TRUE,TRUE,VAE,36,0.3,0,,0.999,0.027,[1],1
wine,SVM,TRUE,TRUE,VAE,36,0.4,0,,0.999,0.026,[1],1
wine,SVM,TRUE,TRUE,VAE,36,0.5,0,,0.998,0.131,[1],1
wine,SVM,TRUE,TRUE,VAE,36,0.6,0,,0.997,0.045,[1],1
wine,SVM,TRUE,TRUE,VAE,36,0.7,0,,0.997,0.019,[1],1
wine,SVM,TRUE,TRUE,VAE,36,0.8,0,,0.996,0.064,[1],1
wine,SVM,TRUE,TRUE,VAE,36,0.9,0,,0.996,0.176,[1],1
wine,SVM,TRUE,TRUE,VAE,36,1,0,,0.995,0.017,[1],1
wine,SVM,TRUE,TRUE,VAE,37,0.01,0,,0.592,0.118,[2],2
wine,SVM,TRUE,TRUE,VAE,37,0.05,0,,0.994,0.12,[2],2
wine,SVM,TRUE,TRUE,VAE,37,0.1,0,,0.996,0.12,[2],2
wine,SVM,TRUE,TRUE,VAE,37,0.2,0,,0.991,0.122,[2],2
wine,SVM,TRUE,TRUE,VAE,37,0.3,0,,0.993,0.12,[2],2
wine,SVM,TRUE,TRUE,VAE,37,0.4,0,,0.995,0.114,[2],2
wine,SVM,TRUE,TRUE,VAE,37,0.5,0,,0.994,0.143,[2],2
wine,SVM,TRUE,TRUE,VAE,37,0.6,0,,0.992,0.11,[2],2
wine,SVM,TRUE,TRUE,VAE,37,0.7,0,,0.99,0.109,[2],2
wine,SVM,TRUE,TRUE,VAE,37,0.8,0,,0.988,0.112,[2],2
wine,SVM,TRUE,TRUE,VAE,37,0.9,0,,0.987,0.125,[2],2
wine,SVM,TRUE,TRUE,VAE,37,1,0,,0.987,0.193,[2],2
wine,SVM,TRUE,TRUE,VAE,38,0.01,0,,0.921,0.176,[1],0
wine,SVM,TRUE,TRUE,VAE,38,0.05,0,,0.999,0.183,[1],0
wine,SVM,TRUE,TRUE,VAE,38,0.1,0,,0.999,0.186,[1],0
wine,SVM,TRUE,TRUE,VAE,38,0.2,0,,0.995,0.137,[1],0
wine,SVM,TRUE,TRUE,VAE,38,0.3,0,,0.993,0.147,[1],0
wine,SVM,TRUE,TRUE,VAE,38,0.4,0,,0.993,0.241,[1],0
wine,SVM,TRUE,TRUE,VAE,38,0.5,0,,0.993,0.122,[1],0
wine,SVM,TRUE,TRUE,VAE,38,0.6,0,,0.994,0.233,[1],0
wine,SVM,TRUE,TRUE,VAE,38,0.7,0,,0.994,0.08,[1],0
wine,SVM,TRUE,TRUE,VAE,38,0.8,0,,0.994,0.045,[1],0
wine,SVM,TRUE,TRUE,VAE,38,0.9,0,,0.994,0.062,[1],0
wine,SVM,TRUE,TRUE,VAE,38,1,0,,0.994,0.275,[1],0
wine,SVM,TRUE,TRUE,VAE,39,0.01,0,,0.888,0.01,[0],0
wine,SVM,TRUE,TRUE,VAE,39,0.05,0,,0.999,0.012,[0],0
wine,SVM,TRUE,TRUE,VAE,39,0.1,0,,0.999,0.011,[0],0
wine,SVM,TRUE,TRUE,VAE,39,0.2,0,,0.993,0.006,[0],0
wine,SVM,TRUE,TRUE,VAE,39,0.3,0,,0.985,0.011,[0],0
wine,SVM,TRUE,TRUE,VAE,39,0.4,0,,0.978,0.008,[0],0
wine,SVM,TRUE,TRUE,VAE,39,0.5,0,,0.974,0.044,[0],0
wine,SVM,TRUE,TRUE,VAE,39,0.6,0,,0.97,0.012,[0],0
wine,SVM,TRUE,TRUE,VAE,39,0.7,0,,0.968,0.018,[0],0
wine,SVM,TRUE,TRUE,VAE,39,0.8,0,,0.968,0.043,[0],0
wine,SVM,TRUE,TRUE,VAE,39,0.9,0,,0.966,0.008,[0],0
wine,SVM,TRUE,TRUE,VAE,39,1,0,,0.964,0.005,[0],0
wine,SVM,TRUE,TRUE,VAE,4,0.01,0,,0.495,0.012,[2],2
wine,SVM,TRUE,TRUE,VAE,4,0.05,0,,0.99,0.012,[2],2
wine,SVM,TRUE,TRUE,VAE,4,0.1,0,,0.996,0.012,[2],2
wine,SVM,TRUE,TRUE,VAE,4,0.2,0,,0.992,0.014,[2],2
wine,SVM,TRUE,TRUE,VAE,4,0.3,0,,0.992,0.013,[2],2
wine,SVM,TRUE,TRUE,VAE,4,0.4,0,,0.994,0.012,[2],2
wine,SVM,TRUE,TRUE,VAE,4,0.5,0,,0.993,0.015,[2],2
wine,SVM,TRUE,TRUE,VAE,4,0.6,0,,0.993,0.011,[2],2
wine,SVM,TRUE,TRUE,VAE,4,0.7,0,,0.99,0.017,[2],2
wine,SVM,TRUE,TRUE,VAE,4,0.8,0,,0.988,0.028,[2],2
wine,SVM,TRUE,TRUE,VAE,4,0.9,0,,0.987,0.011,[2],2
wine,SVM,TRUE,TRUE,VAE,4,1,0,,0.987,0.018,[2],2
wine,SVM,TRUE,TRUE,VAE,40,0.01,0,,0.849,0,[0],1
wine,SVM,TRUE,TRUE,VAE,40,0.05,0,,0.686,0,[0],1
wine,SVM,TRUE,TRUE,VAE,40,0.1,0,,0.453,0,[0],1
wine,SVM,TRUE,TRUE,VAE,40,0.2,0,,0.622,0,[0],1
wine,SVM,TRUE,TRUE,VAE,40,0.3,0,,0.716,0,[0],1
wine,SVM,TRUE,TRUE,VAE,40,0.4,0,,0.75,0,[0],1
wine,SVM,TRUE,TRUE,VAE,40,0.5,0,,0.808,0.001,[0],1
wine,SVM,TRUE,TRUE,VAE,40,0.6,0,,0.85,0,[0],1
wine,SVM,TRUE,TRUE,VAE,40,0.7,0,,0.88,0,[0],1
wine,SVM,TRUE,TRUE,VAE,40,0.8,0,,0.901,0,[0],1
wine,SVM,TRUE,TRUE,VAE,40,0.9,0,,0.909,0.002,[0],1
wine,SVM,TRUE,TRUE,VAE,40,1,0,,0.914,0.021,[0],1
wine,SVM,TRUE,TRUE,VAE,41,0.01,0,,0.898,0.004,[0],1
wine,SVM,TRUE,TRUE,VAE,41,0.05,0,,0.969,0.004,[0],1
wine,SVM,TRUE,TRUE,VAE,41,0.1,0,,0.871,0.004,[0],1
wine,SVM,TRUE,TRUE,VAE,41,0.2,0,,0.765,0.003,[0],1
wine,SVM,TRUE,TRUE,VAE,41,0.3,0,,0.775,0.004,[0],1
wine,SVM,TRUE,TRUE,VAE,41,0.4,0,,0.815,0.003,[0],1
wine,SVM,TRUE,TRUE,VAE,41,0.5,0,,0.864,0.005,[0],1
wine,SVM,TRUE,TRUE,VAE,41,0.6,0,,0.899,0.003,[0],1
wine,SVM,TRUE,TRUE,VAE,41,0.7,0,,0.916,0.005,[0],1
wine,SVM,TRUE,TRUE,VAE,41,0.8,0,,0.92,0.001,[0],1
wine,SVM,TRUE,TRUE,VAE,41,0.9,0,,0.927,0.004,[0],1
wine,SVM,TRUE,TRUE,VAE,41,1,0,,0.928,0.001,[0],1
wine,SVM,TRUE,TRUE,VAE,42,0.01,0,,0.818,0.001,[0],2
wine,SVM,TRUE,TRUE,VAE,42,0.05,0,,0.607,0.001,[0],2
wine,SVM,TRUE,TRUE,VAE,42,0.1,0,,0.303,0.001,[0],2
wine,SVM,TRUE,TRUE,VAE,42,0.2,0,,0.481,0.001,[0],2
wine,SVM,TRUE,TRUE,VAE,42,0.3,0,,0.663,0.001,[0],2
wine,SVM,TRUE,TRUE,VAE,42,0.4,0,,0.713,0.001,[0],2
wine,SVM,TRUE,TRUE,VAE,42,0.5,0,,0.76,0.001,[0],2
wine,SVM,TRUE,TRUE,VAE,42,0.6,0,,0.811,0,[0],2
wine,SVM,TRUE,TRUE,VAE,42,0.7,0,,0.85,0.001,[0],2
wine,SVM,TRUE,TRUE,VAE,42,0.8,0,,0.875,0.001,[0],2
wine,SVM,TRUE,TRUE,VAE,42,0.9,0,,0.882,0.001,[0],2
wine,SVM,TRUE,TRUE,VAE,42,1,0,,0.898,0,[0],2
wine,SVM,TRUE,TRUE,VAE,43,0.01,0,,0.891,0.013,[0],0
wine,SVM,TRUE,TRUE,VAE,43,0.05,0,,0.999,0.017,[0],0
wine,SVM,TRUE,TRUE,VAE,43,0.1,0,,0.999,0.015,[0],0
wine,SVM,TRUE,TRUE,VAE,43,0.2,0,,0.992,0.02,[0],0
wine,SVM,TRUE,TRUE,VAE,43,0.3,0,,0.984,0.026,[0],0
wine,SVM,TRUE,TRUE,VAE,43,0.4,0,,0.977,0.021,[0],0
wine,SVM,TRUE,TRUE,VAE,43,0.5,0,,0.972,0.004,[0],0
wine,SVM,TRUE,TRUE,VAE,43,0.6,0,,0.969,0.008,[0],0
wine,SVM,TRUE,TRUE,VAE,43,0.7,0,,0.969,0.032,[0],0
wine,SVM,TRUE,TRUE,VAE,43,0.8,0,,0.967,0.015,[0],0
wine,SVM,TRUE,TRUE,VAE,43,0.9,0,,0.965,0.052,[0],0
wine,SVM,TRUE,TRUE,VAE,43,1,0,,0.965,0,[0],0
wine,SVM,TRUE,TRUE,VAE,44,0.01,0,,0.844,0.189,[1],1
wine,SVM,TRUE,TRUE,VAE,44,0.05,0,,0.994,0.188,[1],1
wine,SVM,TRUE,TRUE,VAE,44,0.1,0,,0.983,0.167,[1],1
wine,SVM,TRUE,TRUE,VAE,44,0.2,0,,0.982,0.145,[1],1
wine,SVM,TRUE,TRUE,VAE,44,0.3,0,,0.989,0.207,[1],1
wine,SVM,TRUE,TRUE,VAE,44,0.4,0,,0.991,0.178,[1],1
wine,SVM,TRUE,TRUE,VAE,44,0.5,0,,0.991,0.209,[1],1
wine,SVM,TRUE,TRUE,VAE,44,0.6,0,,0.991,0.211,[1],1
wine,SVM,TRUE,TRUE,VAE,44,0.7,0,,0.991,0.084,[1],1
wine,SVM,TRUE,TRUE,VAE,44,0.8,0,,0.992,0.212,[1],1
wine,SVM,TRUE,TRUE,VAE,44,0.9,0,,0.992,0.04,[1],1
wine,SVM,TRUE,TRUE,VAE,44,1,0,,0.992,0.229,[1],1
wine,SVM,TRUE,TRUE,VAE,45,0.01,0,,0.777,0.007,[0],1
wine,SVM,TRUE,TRUE,VAE,45,0.05,0,,0.998,0.006,[0],1
wine,SVM,TRUE,TRUE,VAE,45,0.1,0,,0.999,0.008,[0],1
wine,SVM,TRUE,TRUE,VAE,45,0.2,0,,0.999,0.016,[0],1
wine,SVM,TRUE,TRUE,VAE,45,0.3,0,,0.994,0.015,[0],1
wine,SVM,TRUE,TRUE,VAE,45,0.4,0,,0.988,0.011,[0],1
wine,SVM,TRUE,TRUE,VAE,45,0.5,0,,0.983,0.001,[0],1
wine,SVM,TRUE,TRUE,VAE,45,0.6,0,,0.979,0,[0],1
wine,SVM,TRUE,TRUE,VAE,45,0.7,0,,0.975,0.01,[0],1
wine,SVM,TRUE,TRUE,VAE,45,0.8,0,,0.973,0.002,[0],1
wine,SVM,TRUE,TRUE,VAE,45,0.9,0,,0.971,0.02,[0],1
wine,SVM,TRUE,TRUE,VAE,45,1,0,,0.968,0.001,[0],1
wine,SVM,TRUE,TRUE,VAE,46,0.01,0,,0.927,0,[0],0
wine,SVM,TRUE,TRUE,VAE,46,0.05,0,,0.982,0,[0],0
wine,SVM,TRUE,TRUE,VAE,46,0.1,0,,0.955,0,[0],0
wine,SVM,TRUE,TRUE,VAE,46,0.2,0,,0.943,0,[0],0
wine,SVM,TRUE,TRUE,VAE,46,0.3,0,,0.946,0.002,[0],0
wine,SVM,TRUE,TRUE,VAE,46,0.4,0,,0.946,0.003,[0],0
wine,SVM,TRUE,TRUE,VAE,46,0.5,0,,0.948,0.002,[0],0
wine,SVM,TRUE,TRUE,VAE,46,0.6,0,,0.952,0.003,[0],0
wine,SVM,TRUE,TRUE,VAE,46,0.7,0,,0.952,0.001,[0],0
wine,SVM,TRUE,TRUE,VAE,46,0.8,0,,0.954,0.007,[0],0
