dataset,target_model,auto_encoder_weighting,auto_encoder_sampling,auto_encoder,instance_no,noise_std,kernel_width,jaccard_values,score,mse,predict_label,label
breastcancer,NN,TRUE,TRUE,CVAE,70,0.4,0,,0.567,0,[0],0
breastcancer,NN,TRUE,TRUE,CVAE,70,0.5,0,,0.682,0,[0],0
breastcancer,NN,TRUE,TRUE,CVAE,70,0.6,0,,0.642,0,[0],0
breastcancer,NN,TRUE,TRUE,CVAE,70,0.7,0,,0.644,0,[0],0
breastcancer,NN,TRUE,TRUE,CVAE,70,0.8,0,,0.768,0.172,[0],0
breastcancer,NN,TRUE,TRUE,CVAE,70,0.9,0,,0.804,0.01,[0],0
breastcancer,NN,TRUE,TRUE,CVAE,70,1,0,,0.817,0.004,[0],0
breastcancer,NN,TRUE,TRUE,CVAE,71,0.01,0,,0.907,0,[0],0
breastcancer,NN,TRUE,TRUE,CVAE,71,0.05,0,,0.988,0,[0],0
breastcancer,NN,TRUE,TRUE,CVAE,71,0.1,0,,0.977,0,[0],0
breastcancer,NN,TRUE,TRUE,CVAE,71,0.2,0,,0.924,0,[0],0
breastcancer,NN,TRUE,TRUE,CVAE,71,0.3,0,,0.85,0,[0],0
breastcancer,NN,TRUE,TRUE,CVAE,71,0.4,0,,0.811,0,[0],0
breastcancer,NN,TRUE,TRUE,CVAE,71,0.5,0,,0.378,0,[0],0
breastcancer,NN,TRUE,TRUE,CVAE,71,0.6,0,,0.579,0,[0],0
breastcancer,NN,TRUE,TRUE,CVAE,71,0.7,0,,0.544,0,[0],0
breastcancer,NN,TRUE,TRUE,CVAE,71,0.8,0,,0.551,0,[0],0
breastcancer,NN,TRUE,TRUE,CVAE,71,0.9,0,,0.549,0.003,[0],0
breastcancer,NN,TRUE,TRUE,CVAE,71,1,0,,0.765,0,[0],0
breastcancer,NN,TRUE,TRUE,CVAE,72,0.01,0,,0.628,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,72,0.05,0,,0.986,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,72,0.1,0,,0.98,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,72,0.2,0,,0.967,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,72,0.3,0,,0.912,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,72,0.4,0,,0.734,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,72,0.5,0,,0.102,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,72,0.6,0,,0.152,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,72,0.7,0,,0.335,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,72,0.8,0,,0.539,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,72,0.9,0,,0.647,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,72,1,0,,0.728,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,73,0.01,0,,0.922,0,[0],0
breastcancer,NN,TRUE,TRUE,CVAE,73,0.05,0,,0.984,0,[0],0
breastcancer,NN,TRUE,TRUE,CVAE,73,0.1,0,,0.959,0,[0],0
breastcancer,NN,TRUE,TRUE,CVAE,73,0.2,0,,0.952,0,[0],0
breastcancer,NN,TRUE,TRUE,CVAE,73,0.3,0,,0.888,0,[0],0
breastcancer,NN,TRUE,TRUE,CVAE,73,0.4,0,,0.83,0,[0],0
breastcancer,NN,TRUE,TRUE,CVAE,73,0.5,0,,0.746,0,[0],0
breastcancer,NN,TRUE,TRUE,CVAE,73,0.6,0,,0.599,0,[0],0
breastcancer,NN,TRUE,TRUE,CVAE,73,0.7,0,,0.553,0,[0],0
breastcancer,NN,TRUE,TRUE,CVAE,73,0.8,0,,0.622,0,[0],0
breastcancer,NN,TRUE,TRUE,CVAE,73,0.9,0,,0.736,0,[0],0
breastcancer,NN,TRUE,TRUE,CVAE,73,1,0,,0.749,0,[0],0
breastcancer,NN,TRUE,TRUE,CVAE,74,0.01,0,,0.714,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,74,0.05,0,,0.983,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,74,0.1,0,,0.979,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,74,0.2,0,,0.97,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,74,0.3,0,,0.968,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,74,0.4,0,,0.966,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,74,0.5,0,,0.97,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,74,0.6,0,,0.963,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,74,0.7,0,,0.91,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,74,0.8,0,,0.536,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,74,0.9,0,,0.144,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,74,1,0,,0.335,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,75,0.01,0,,0.607,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,75,0.05,0,,0.981,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,75,0.1,0,,0.973,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,75,0.2,0,,0.931,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,75,0.3,0,,0.855,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,75,0.4,0,,0.212,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,75,0.5,0,,0.194,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,75,0.6,0,,0.238,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,75,0.7,0,,0.403,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,75,0.8,0,,0.69,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,75,0.9,0,,0.761,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,75,1,0,,0.782,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,76,0.01,0,,0.587,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,76,0.05,0,,0.987,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,76,0.1,0,,0.98,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,76,0.2,0,,0.961,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,76,0.3,0,,0.897,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,76,0.4,0,,0.715,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,76,0.5,0,,0.573,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,76,0.6,0,,0.145,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,76,0.7,0,,0.301,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,76,0.8,0,,0.516,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,76,0.9,0,,0.61,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,76,1,0,,0.762,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,77,0.01,0,,0.893,0.077,[1],0
breastcancer,NN,TRUE,TRUE,CVAE,77,0.05,0,,0.991,0.077,[1],0
breastcancer,NN,TRUE,TRUE,CVAE,77,0.1,0,,0.97,0.077,[1],0
breastcancer,NN,TRUE,TRUE,CVAE,77,0.2,0,,0.891,0.077,[1],0
breastcancer,NN,TRUE,TRUE,CVAE,77,0.3,0,,0.22,0.077,[1],0
breastcancer,NN,TRUE,TRUE,CVAE,77,0.4,0,,0.254,0.078,[1],0
breastcancer,NN,TRUE,TRUE,CVAE,77,0.5,0,,0.378,0.052,[1],0
breastcancer,NN,TRUE,TRUE,CVAE,77,0.6,0,,0.67,0.07,[1],0
breastcancer,NN,TRUE,TRUE,CVAE,77,0.7,0,,0.794,0.074,[1],0
breastcancer,NN,TRUE,TRUE,CVAE,77,0.8,0,,0.842,0.072,[1],0
breastcancer,NN,TRUE,TRUE,CVAE,77,0.9,0,,0.872,0.054,[1],0
breastcancer,NN,TRUE,TRUE,CVAE,77,1,0,,0.843,0.063,[1],0
breastcancer,NN,TRUE,TRUE,CVAE,78,0.01,0,,0.549,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,78,0.05,0,,0.984,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,78,0.1,0,,0.988,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,78,0.2,0,,0.971,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,78,0.3,0,,0.931,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,78,0.4,0,,0.833,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,78,0.5,0,,0.188,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,78,0.6,0,,0.126,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,78,0.7,0,,0.116,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,78,0.8,0,,0.149,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,78,0.9,0,,0.579,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,78,1,0,,0.652,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,79,0.01,0,,0.823,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,79,0.05,0,,0.994,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,79,0.1,0,,0.979,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,79,0.2,0,,0.942,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,79,0.3,0,,0.903,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,79,0.4,0,,0.782,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,79,0.5,0,,0.686,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,79,0.6,0,,0.324,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,79,0.7,0,,0.119,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,79,0.8,0,,0.427,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,79,0.9,0,,0.518,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,79,1,0,,0.638,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,8,0.01,0,,0.856,0.061,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,8,0.05,0,,0.987,0.061,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,8,0.1,0,,0.977,0.061,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,8,0.2,0,,0.969,0.061,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,8,0.3,0,,0.635,0.061,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,8,0.4,0,,0.165,0.061,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,8,0.5,0,,0.155,0.061,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,8,0.6,0,,0.435,0.062,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,8,0.7,0,,0.574,0.061,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,8,0.8,0,,0.705,0.062,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,8,0.9,0,,0.826,0.057,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,8,1,0,,0.861,0.064,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,80,0.01,0,,0.87,0,[0],0
breastcancer,NN,TRUE,TRUE,CVAE,80,0.05,0,,0.982,0,[0],0
breastcancer,NN,TRUE,TRUE,CVAE,80,0.1,0,,0.952,0,[0],0
breastcancer,NN,TRUE,TRUE,CVAE,80,0.2,0,,0.89,0,[0],0
breastcancer,NN,TRUE,TRUE,CVAE,80,0.3,0,,0.56,0,[0],0
breastcancer,NN,TRUE,TRUE,CVAE,80,0.4,0,,0.567,0.001,[0],0
breastcancer,NN,TRUE,TRUE,CVAE,80,0.5,0,,0.722,0,[0],0
breastcancer,NN,TRUE,TRUE,CVAE,80,0.6,0,,0.783,0,[0],0
breastcancer,NN,TRUE,TRUE,CVAE,80,0.7,0,,0.837,0.002,[0],0
breastcancer,NN,TRUE,TRUE,CVAE,80,0.8,0,,0.839,0,[0],0
breastcancer,NN,TRUE,TRUE,CVAE,80,0.9,0,,0.861,0.001,[0],0
breastcancer,NN,TRUE,TRUE,CVAE,80,1,0,,0.801,0.21,[0],0
breastcancer,NN,TRUE,TRUE,CVAE,81,0.01,0,,0.484,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,81,0.05,0,,0.981,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,81,0.1,0,,0.986,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,81,0.2,0,,0.961,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,81,0.3,0,,0.928,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,81,0.4,0,,0.834,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,81,0.5,0,,0.582,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,81,0.6,0,,0.052,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,81,0.7,0,,0.095,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,81,0.8,0,,0.171,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,81,0.9,0,,0.438,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,81,1,0,,0.572,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,82,0.01,0,,0.769,0.114,[0],0
breastcancer,NN,TRUE,TRUE,CVAE,82,0.05,0,,0.963,0.113,[0],0
breastcancer,NN,TRUE,TRUE,CVAE,82,0.1,0,,0.917,0.113,[0],0
breastcancer,NN,TRUE,TRUE,CVAE,82,0.2,0,,0.934,0.107,[0],0
breastcancer,NN,TRUE,TRUE,CVAE,82,0.3,0,,0.774,0.116,[0],0
breastcancer,NN,TRUE,TRUE,CVAE,82,0.4,0,,0.782,0.11,[0],0
breastcancer,NN,TRUE,TRUE,CVAE,82,0.5,0,,0.838,0.091,[0],0
breastcancer,NN,TRUE,TRUE,CVAE,82,0.6,0,,0.846,0.135,[0],0
breastcancer,NN,TRUE,TRUE,CVAE,82,0.7,0,,0.858,0.086,[0],0
breastcancer,NN,TRUE,TRUE,CVAE,82,0.8,0,,0.852,0.092,[0],0
breastcancer,NN,TRUE,TRUE,CVAE,82,0.9,0,,0.908,0.096,[0],0
breastcancer,NN,TRUE,TRUE,CVAE,82,1,0,,0.868,0.11,[0],0
breastcancer,NN,TRUE,TRUE,CVAE,83,0.01,0,,0.861,0,[0],0
breastcancer,NN,TRUE,TRUE,CVAE,83,0.05,0,,0.995,0,[0],0
breastcancer,NN,TRUE,TRUE,CVAE,83,0.1,0,,0.996,0,[0],0
breastcancer,NN,TRUE,TRUE,CVAE,83,0.2,0,,0.986,0,[0],0
breastcancer,NN,TRUE,TRUE,CVAE,83,0.3,0,,0.99,0,[0],0
breastcancer,NN,TRUE,TRUE,CVAE,83,0.4,0,,0.988,0,[0],0
breastcancer,NN,TRUE,TRUE,CVAE,83,0.5,0,,0.974,0,[0],0
breastcancer,NN,TRUE,TRUE,CVAE,83,0.6,0,,0.444,0,[0],0
breastcancer,NN,TRUE,TRUE,CVAE,83,0.7,0,,0.457,0,[0],0
breastcancer,NN,TRUE,TRUE,CVAE,83,0.8,0,,0.481,0,[0],0
breastcancer,NN,TRUE,TRUE,CVAE,83,0.9,0,,0.33,0,[0],0
breastcancer,NN,TRUE,TRUE,CVAE,83,1,0,,0.432,0,[0],0
breastcancer,NN,TRUE,TRUE,CVAE,84,0.01,0,,0.873,0.001,[0],0
breastcancer,NN,TRUE,TRUE,CVAE,84,0.05,0,,0.938,0.001,[0],0
breastcancer,NN,TRUE,TRUE,CVAE,84,0.1,0,,0.83,0,[0],0
breastcancer,NN,TRUE,TRUE,CVAE,84,0.2,0,,0.852,0,[0],0
breastcancer,NN,TRUE,TRUE,CVAE,84,0.3,0,,0.885,0,[0],0
breastcancer,NN,TRUE,TRUE,CVAE,84,0.4,0,,0.907,0.11,[0],0
breastcancer,NN,TRUE,TRUE,CVAE,84,0.5,0,,0.903,0,[0],0
breastcancer,NN,TRUE,TRUE,CVAE,84,0.6,0,,0.896,0.005,[0],0
breastcancer,NN,TRUE,TRUE,CVAE,84,0.7,0,,0.903,0.008,[0],0
breastcancer,NN,TRUE,TRUE,CVAE,84,0.8,0,,0.925,0,[0],0
breastcancer,NN,TRUE,TRUE,CVAE,84,0.9,0,,0.931,0,[0],0
breastcancer,NN,TRUE,TRUE,CVAE,84,1,0,,0.895,0.066,[0],0
breastcancer,NN,TRUE,TRUE,CVAE,85,0.01,0,,0.673,0,[0],0
breastcancer,NN,TRUE,TRUE,CVAE,85,0.05,0,,0.925,0,[0],0
breastcancer,NN,TRUE,TRUE,CVAE,85,0.1,0,,0.979,0,[0],0
breastcancer,NN,TRUE,TRUE,CVAE,85,0.2,0,,0.938,0,[0],0
breastcancer,NN,TRUE,TRUE,CVAE,85,0.3,0,,0.921,0,[0],0
breastcancer,NN,TRUE,TRUE,CVAE,85,0.4,0,,0.93,0,[0],0
breastcancer,NN,TRUE,TRUE,CVAE,85,0.5,0,,0.925,0,[0],0
breastcancer,NN,TRUE,TRUE,CVAE,85,0.6,0,,0.859,0,[0],0
breastcancer,NN,TRUE,TRUE,CVAE,85,0.7,0,,0.848,0,[0],0
breastcancer,NN,TRUE,TRUE,CVAE,85,0.8,0,,0.809,0,[0],0
breastcancer,NN,TRUE,TRUE,CVAE,85,0.9,0,,0.77,0,[0],0
breastcancer,NN,TRUE,TRUE,CVAE,85,1,0,,0.642,0.002,[0],0
breastcancer,NN,TRUE,TRUE,CVAE,86,0.01,0,,0.872,0,[0],0
breastcancer,NN,TRUE,TRUE,CVAE,86,0.05,0,,0.986,0,[0],0
breastcancer,NN,TRUE,TRUE,CVAE,86,0.1,0,,0.981,0,[0],0
breastcancer,NN,TRUE,TRUE,CVAE,86,0.2,0,,0.932,0.001,[0],0
breastcancer,NN,TRUE,TRUE,CVAE,86,0.3,0,,0.837,0.001,[0],0
breastcancer,NN,TRUE,TRUE,CVAE,86,0.4,0,,0.607,0.001,[0],0
breastcancer,NN,TRUE,TRUE,CVAE,86,0.5,0,,0.797,0.008,[0],0
breastcancer,NN,TRUE,TRUE,CVAE,86,0.6,0,,0.796,0,[0],0
breastcancer,NN,TRUE,TRUE,CVAE,86,0.7,0,,0.813,0.01,[0],0
breastcancer,NN,TRUE,TRUE,CVAE,86,0.8,0,,0.693,0.002,[0],0
breastcancer,NN,TRUE,TRUE,CVAE,86,0.9,0,,0.822,0.048,[0],0
breastcancer,NN,TRUE,TRUE,CVAE,86,1,0,,0.683,0.005,[0],0
breastcancer,NN,TRUE,TRUE,CVAE,87,0.01,0,,0.639,0,[0],0
breastcancer,NN,TRUE,TRUE,CVAE,87,0.05,0,,0.994,0,[0],0
breastcancer,NN,TRUE,TRUE,CVAE,87,0.1,0,,0.997,0,[0],0
breastcancer,NN,TRUE,TRUE,CVAE,87,0.2,0,,0.986,0,[0],0
breastcancer,NN,TRUE,TRUE,CVAE,87,0.3,0,,0.98,0,[0],0
breastcancer,NN,TRUE,TRUE,CVAE,87,0.4,0,,0.698,0,[0],0
breastcancer,NN,TRUE,TRUE,CVAE,87,0.5,0,,0.756,0,[0],0
breastcancer,NN,TRUE,TRUE,CVAE,87,0.6,0,,0.803,0,[0],0
breastcancer,NN,TRUE,TRUE,CVAE,87,0.7,0,,0.817,0,[0],0
breastcancer,NN,TRUE,TRUE,CVAE,87,0.8,0,,0.7,0,[0],0
breastcancer,NN,TRUE,TRUE,CVAE,87,0.9,0,,0.538,0,[0],0
breastcancer,NN,TRUE,TRUE,CVAE,87,1,0,,0.547,0,[0],0
breastcancer,NN,TRUE,TRUE,CVAE,88,0.01,0,,0.586,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,88,0.05,0,,0.981,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,88,0.1,0,,0.972,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,88,0.2,0,,0.924,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,88,0.3,0,,0.855,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,88,0.4,0,,0.544,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,88,0.5,0,,0.228,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,88,0.6,0,,0.202,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,88,0.7,0,,0.433,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,88,0.8,0,,0.581,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,88,0.9,0,,0.758,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,88,1,0,,0.737,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,89,0.01,0,,0.604,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,89,0.05,0,,0.983,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,89,0.1,0,,0.972,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,89,0.2,0,,0.934,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,89,0.3,0,,0.865,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,89,0.4,0,,0.517,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,89,0.5,0,,0.174,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,89,0.6,0,,0.304,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,89,0.7,0,,0.486,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,89,0.8,0,,0.624,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,89,0.9,0,,0.765,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,89,1,0,,0.803,0.001,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,9,0.01,0,,0.511,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,9,0.05,0,,0.968,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,9,0.1,0,,0.972,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,9,0.2,0,,0.897,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,9,0.3,0,,0.782,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,9,0.4,0,,0.43,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,9,0.5,0,,0.138,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,9,0.6,0,,0.465,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,9,0.7,0,,0.63,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,9,0.8,0,,0.745,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,9,0.9,0,,0.742,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,9,1,0,,0.822,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,90,0.01,0,,0.713,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,90,0.05,0,,0.992,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,90,0.1,0,,0.99,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,90,0.2,0,,0.977,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,90,0.3,0,,0.949,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,90,0.4,0,,0.925,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,90,0.5,0,,0.629,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,90,0.6,0,,0.448,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,90,0.7,0,,0.091,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,90,0.8,0,,0.161,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,90,0.9,0,,0.338,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,90,1,0,,0.434,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,91,0.01,0,,0.765,0.042,[0],1
breastcancer,NN,TRUE,TRUE,CVAE,91,0.05,0,,0.957,0.042,[0],1
breastcancer,NN,TRUE,TRUE,CVAE,91,0.1,0,,0.96,0.043,[0],1
breastcancer,NN,TRUE,TRUE,CVAE,91,0.2,0,,0.915,0.046,[0],1
breastcancer,NN,TRUE,TRUE,CVAE,91,0.3,0,,0.711,0.042,[0],1
breastcancer,NN,TRUE,TRUE,CVAE,91,0.4,0,,0.745,0.039,[0],1
breastcancer,NN,TRUE,TRUE,CVAE,91,0.5,0,,0.748,0.001,[0],1
breastcancer,NN,TRUE,TRUE,CVAE,91,0.6,0,,0.873,0.003,[0],1
breastcancer,NN,TRUE,TRUE,CVAE,91,0.7,0,,0.915,0.026,[0],1
breastcancer,NN,TRUE,TRUE,CVAE,91,0.8,0,,0.894,0.031,[0],1
breastcancer,NN,TRUE,TRUE,CVAE,91,0.9,0,,0.918,0.031,[0],1
breastcancer,NN,TRUE,TRUE,CVAE,91,1,0,,0.924,0.029,[0],1
breastcancer,NN,TRUE,TRUE,CVAE,92,0.01,0,,0.314,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,92,0.05,0,,0.657,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,92,0.1,0,,0.784,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,92,0.2,0,,0.709,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,92,0.3,0,,0.414,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,92,0.4,0,,0.648,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,92,0.5,0,,0.75,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,92,0.6,0,,0.824,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,92,0.7,0,,0.844,0.002,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,92,0.8,0,,0.878,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,92,0.9,0,,0.883,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,92,1,0,,0.882,0.039,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,93,0.01,0,,-0.978,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,93,0.05,0,,0.967,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,93,0.1,0,,0.939,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,93,0.2,0,,0.956,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,93,0.3,0,,0.937,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,93,0.4,0,,0.936,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,93,0.5,0,,0.943,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,93,0.6,0,,0.866,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,93,0.7,0,,0.762,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,93,0.8,0,,0.705,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,93,0.9,0,,0.503,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,93,1,0,,0.492,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,94,0.01,0,,0.875,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,94,0.05,0,,0.99,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,94,0.1,0,,0.979,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,94,0.2,0,,0.926,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,94,0.3,0,,0.955,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,94,0.4,0,,0.972,0,[1],1
breastcancer,NN,TRUE,TRUE,CVAE,94,0.5,0,,0.882,0,[1],1
