dataset,target_model,auto_encoder_weighting,auto_encoder_sampling,auto_encoder,instance_no,noise_std,kernel_width,jaccard_values,R2,mse,predict_label,label
breastcancer,NN,TRUE,TRUE,VAE,49,0.9,0,,0.88,0.002,[1],1
breastcancer,NN,TRUE,TRUE,VAE,49,1,0,,0.851,0.002,[1],1
breastcancer,NN,TRUE,TRUE,VAE,5,0.01,0,,0.2,0,[0],0
breastcancer,NN,TRUE,TRUE,VAE,5,0.05,0,,0.921,0,[0],0
breastcancer,NN,TRUE,TRUE,VAE,5,0.1,0,,0.951,0,[0],0
breastcancer,NN,TRUE,TRUE,VAE,5,0.2,0,,0.796,0,[0],0
breastcancer,NN,TRUE,TRUE,VAE,5,0.3,0,,0.909,0,[0],0
breastcancer,NN,TRUE,TRUE,VAE,5,0.4,0,,0.806,0,[0],0
breastcancer,NN,TRUE,TRUE,VAE,5,0.5,0,,0.902,0,[0],0
breastcancer,NN,TRUE,TRUE,VAE,5,0.6,0,,0.519,0,[0],0
breastcancer,NN,TRUE,TRUE,VAE,5,0.7,0,,0.691,0,[0],0
breastcancer,NN,TRUE,TRUE,VAE,5,0.8,0,,0.744,0,[0],0
breastcancer,NN,TRUE,TRUE,VAE,5,0.9,0,,0.729,0.002,[0],0
breastcancer,NN,TRUE,TRUE,VAE,5,1,0,,0.838,0,[0],0
breastcancer,NN,TRUE,TRUE,VAE,50,0.01,0,,0.879,0,[0],0
breastcancer,NN,TRUE,TRUE,VAE,50,0.05,0,,0.958,0,[0],0
breastcancer,NN,TRUE,TRUE,VAE,50,0.1,0,,0.875,0,[0],0
breastcancer,NN,TRUE,TRUE,VAE,50,0.2,0,,0.361,0.003,[0],0
breastcancer,NN,TRUE,TRUE,VAE,50,0.3,0,,0.711,0.001,[0],0
breastcancer,NN,TRUE,TRUE,VAE,50,0.4,0,,0.827,0.006,[0],0
breastcancer,NN,TRUE,TRUE,VAE,50,0.5,0,,0.867,0,[0],0
breastcancer,NN,TRUE,TRUE,VAE,50,0.6,0,,0.876,0,[0],0
breastcancer,NN,TRUE,TRUE,VAE,50,0.7,0,,0.893,0.001,[0],0
breastcancer,NN,TRUE,TRUE,VAE,50,0.8,0,,0.903,0.001,[0],0
breastcancer,NN,TRUE,TRUE,VAE,50,0.9,0,,0.887,0.059,[0],0
breastcancer,NN,TRUE,TRUE,VAE,50,1,0,,0.896,0.001,[0],0
breastcancer,NN,TRUE,TRUE,VAE,51,0.01,0,,0.794,0,[0],0
breastcancer,NN,TRUE,TRUE,VAE,51,0.05,0,,0.991,0,[0],0
breastcancer,NN,TRUE,TRUE,VAE,51,0.1,0,,0.976,0,[0],0
breastcancer,NN,TRUE,TRUE,VAE,51,0.2,0,,0.871,0,[0],0
breastcancer,NN,TRUE,TRUE,VAE,51,0.3,0,,0.333,0,[0],0
breastcancer,NN,TRUE,TRUE,VAE,51,0.4,0,,0.259,0,[0],0
breastcancer,NN,TRUE,TRUE,VAE,51,0.5,0,,0.522,0,[0],0
breastcancer,NN,TRUE,TRUE,VAE,51,0.6,0,,0.72,0,[0],0
breastcancer,NN,TRUE,TRUE,VAE,51,0.7,0,,0.799,0,[0],0
breastcancer,NN,TRUE,TRUE,VAE,51,0.8,0,,0.781,0.001,[0],0
breastcancer,NN,TRUE,TRUE,VAE,51,0.9,0,,0.859,0.361,[0],0
breastcancer,NN,TRUE,TRUE,VAE,51,1,0,,0.856,0.029,[0],0
breastcancer,NN,TRUE,TRUE,VAE,52,0.01,0,,0.96,0.204,[0],1
breastcancer,NN,TRUE,TRUE,VAE,52,0.05,0,,0.893,0.239,[0],1
breastcancer,NN,TRUE,TRUE,VAE,52,0.1,0,,0.908,0.352,[0],1
breastcancer,NN,TRUE,TRUE,VAE,52,0.2,0,,0.874,0.324,[0],1
breastcancer,NN,TRUE,TRUE,VAE,52,0.3,0,,0.881,0.094,[0],1
breastcancer,NN,TRUE,TRUE,VAE,52,0.4,0,,0.89,0.007,[0],1
breastcancer,NN,TRUE,TRUE,VAE,52,0.5,0,,0.901,0.307,[0],1
breastcancer,NN,TRUE,TRUE,VAE,52,0.6,0,,0.898,0.207,[0],1
breastcancer,NN,TRUE,TRUE,VAE,52,0.7,0,,0.909,0.012,[0],1
breastcancer,NN,TRUE,TRUE,VAE,52,0.8,0,,0.91,0.082,[0],1
breastcancer,NN,TRUE,TRUE,VAE,52,0.9,0,,0.904,0.395,[0],1
breastcancer,NN,TRUE,TRUE,VAE,52,1,0,,0.891,0.108,[0],1
breastcancer,NN,TRUE,TRUE,VAE,53,0.01,0,,0.964,0,[1],1
breastcancer,NN,TRUE,TRUE,VAE,53,0.05,0,,0.716,0,[1],1
breastcancer,NN,TRUE,TRUE,VAE,53,0.1,0,,0.665,0,[1],1
breastcancer,NN,TRUE,TRUE,VAE,53,0.2,0,,0.894,0,[1],1
breastcancer,NN,TRUE,TRUE,VAE,53,0.3,0,,0.892,0,[1],1
breastcancer,NN,TRUE,TRUE,VAE,53,0.4,0,,0.886,0,[1],1
breastcancer,NN,TRUE,TRUE,VAE,53,0.5,0,,0.895,0.001,[1],1
breastcancer,NN,TRUE,TRUE,VAE,53,0.6,0,,0.887,0,[1],1
breastcancer,NN,TRUE,TRUE,VAE,53,0.7,0,,0.891,0.006,[1],1
breastcancer,NN,TRUE,TRUE,VAE,53,0.8,0,,0.9,0.378,[1],1
breastcancer,NN,TRUE,TRUE,VAE,53,0.9,0,,0.897,0.449,[1],1
breastcancer,NN,TRUE,TRUE,VAE,53,1,0,,0.913,0.112,[1],1
breastcancer,NN,TRUE,TRUE,VAE,54,0.01,0,,0.936,0,[1],1
breastcancer,NN,TRUE,TRUE,VAE,54,0.05,0,,0.98,0,[1],1
breastcancer,NN,TRUE,TRUE,VAE,54,0.1,0,,0.96,0,[1],1
breastcancer,NN,TRUE,TRUE,VAE,54,0.2,0,,0.358,0,[1],1
breastcancer,NN,TRUE,TRUE,VAE,54,0.3,0,,0.567,0,[1],1
breastcancer,NN,TRUE,TRUE,VAE,54,0.4,0,,0.766,0.001,[1],1
breastcancer,NN,TRUE,TRUE,VAE,54,0.5,0,,0.89,0,[1],1
breastcancer,NN,TRUE,TRUE,VAE,54,0.6,0,,0.891,0,[1],1
breastcancer,NN,TRUE,TRUE,VAE,54,0.7,0,,0.909,0,[1],1
breastcancer,NN,TRUE,TRUE,VAE,54,0.8,0,,0.921,0.098,[1],1
breastcancer,NN,TRUE,TRUE,VAE,54,0.9,0,,0.895,0,[1],1
breastcancer,NN,TRUE,TRUE,VAE,54,1,0,,0.921,0.004,[1],1
breastcancer,NN,TRUE,TRUE,VAE,55,0.01,0,,0.664,0,[1],1
breastcancer,NN,TRUE,TRUE,VAE,55,0.05,0,,0.95,0,[1],1
breastcancer,NN,TRUE,TRUE,VAE,55,0.1,0,,0.596,0,[1],1
breastcancer,NN,TRUE,TRUE,VAE,55,0.2,0,,0.191,0,[1],1
breastcancer,NN,TRUE,TRUE,VAE,55,0.3,0,,0.725,0,[1],1
breastcancer,NN,TRUE,TRUE,VAE,55,0.4,0,,0.774,0,[1],1
breastcancer,NN,TRUE,TRUE,VAE,55,0.5,0,,0.801,0.001,[1],1
breastcancer,NN,TRUE,TRUE,VAE,55,0.6,0,,0.832,0.005,[1],1
breastcancer,NN,TRUE,TRUE,VAE,55,0.7,0,,0.864,0,[1],1
breastcancer,NN,TRUE,TRUE,VAE,55,0.8,0,,0.835,0.014,[1],1
breastcancer,NN,TRUE,TRUE,VAE,55,0.9,0,,0.85,0.362,[1],1
breastcancer,NN,TRUE,TRUE,VAE,55,1,0,,0.869,0.497,[1],1
breastcancer,NN,TRUE,TRUE,VAE,56,0.01,0,,0.906,0,[1],1
breastcancer,NN,TRUE,TRUE,VAE,56,0.05,0,,0.985,0,[1],1
breastcancer,NN,TRUE,TRUE,VAE,56,0.1,0,,0.966,0,[1],1
breastcancer,NN,TRUE,TRUE,VAE,56,0.2,0,,0.624,0,[1],1
breastcancer,NN,TRUE,TRUE,VAE,56,0.3,0,,0.347,0,[1],1
breastcancer,NN,TRUE,TRUE,VAE,56,0.4,0,,0.663,0,[1],1
breastcancer,NN,TRUE,TRUE,VAE,56,0.5,0,,0.884,0,[1],1
breastcancer,NN,TRUE,TRUE,VAE,56,0.6,0,,0.887,0,[1],1
breastcancer,NN,TRUE,TRUE,VAE,56,0.7,0,,0.891,0.097,[1],1
breastcancer,NN,TRUE,TRUE,VAE,56,0.8,0,,0.902,0,[1],1
breastcancer,NN,TRUE,TRUE,VAE,56,0.9,0,,0.913,0,[1],1
breastcancer,NN,TRUE,TRUE,VAE,56,1,0,,0.883,0,[1],1
breastcancer,NN,TRUE,TRUE,VAE,57,0.01,0,,0.473,0,[0],0
breastcancer,NN,TRUE,TRUE,VAE,57,0.05,0,,0.922,0,[0],0
breastcancer,NN,TRUE,TRUE,VAE,57,0.1,0,,0.942,0,[0],0
breastcancer,NN,TRUE,TRUE,VAE,57,0.2,0,,0.969,0,[0],0
breastcancer,NN,TRUE,TRUE,VAE,57,0.3,0,,0.937,0,[0],0
breastcancer,NN,TRUE,TRUE,VAE,57,0.4,0,,0.721,0,[0],0
breastcancer,NN,TRUE,TRUE,VAE,57,0.5,0,,0.548,0,[0],0
breastcancer,NN,TRUE,TRUE,VAE,57,0.6,0,,0.344,0,[0],0
breastcancer,NN,TRUE,TRUE,VAE,57,0.7,0,,0.674,0,[0],0
breastcancer,NN,TRUE,TRUE,VAE,57,0.8,0,,0.728,0,[0],0
breastcancer,NN,TRUE,TRUE,VAE,57,0.9,0,,0.79,0.004,[0],0
breastcancer,NN,TRUE,TRUE,VAE,57,1,0,,0.817,0,[0],0
breastcancer,NN,TRUE,TRUE,VAE,58,0.01,0,,0.857,0.001,[0],0
breastcancer,NN,TRUE,TRUE,VAE,58,0.05,0,,0.627,0.001,[0],0
breastcancer,NN,TRUE,TRUE,VAE,58,0.1,0,,0.87,0.012,[0],0
breastcancer,NN,TRUE,TRUE,VAE,58,0.2,0,,0.885,0.034,[0],0
breastcancer,NN,TRUE,TRUE,VAE,58,0.3,0,,0.875,0.031,[0],0
breastcancer,NN,TRUE,TRUE,VAE,58,0.4,0,,0.878,0.022,[0],0
breastcancer,NN,TRUE,TRUE,VAE,58,0.5,0,,0.885,0.178,[0],0
breastcancer,NN,TRUE,TRUE,VAE,58,0.6,0,,0.834,0.096,[0],0
breastcancer,NN,TRUE,TRUE,VAE,58,0.7,0,,0.902,0.366,[0],0
breastcancer,NN,TRUE,TRUE,VAE,58,0.8,0,,0.87,0.369,[0],0
breastcancer,NN,TRUE,TRUE,VAE,58,0.9,0,,0.862,0.19,[0],0
breastcancer,NN,TRUE,TRUE,VAE,58,1,0,,0.886,0.007,[0],0
breastcancer,NN,TRUE,TRUE,VAE,59,0.01,0,,0.838,0,[1],1
breastcancer,NN,TRUE,TRUE,VAE,59,0.05,0,,0.958,0,[1],1
breastcancer,NN,TRUE,TRUE,VAE,59,0.1,0,,0.861,0,[1],1
breastcancer,NN,TRUE,TRUE,VAE,59,0.2,0,,0.135,0,[1],1
breastcancer,NN,TRUE,TRUE,VAE,59,0.3,0,,0.402,0,[1],1
breastcancer,NN,TRUE,TRUE,VAE,59,0.4,0,,0.567,0,[1],1
breastcancer,NN,TRUE,TRUE,VAE,59,0.5,0,,0.699,0,[1],1
breastcancer,NN,TRUE,TRUE,VAE,59,0.6,0,,0.815,0,[1],1
breastcancer,NN,TRUE,TRUE,VAE,59,0.7,0,,0.839,0.375,[1],1
breastcancer,NN,TRUE,TRUE,VAE,59,0.8,0,,0.855,0.693,[1],1
breastcancer,NN,TRUE,TRUE,VAE,59,0.9,0,,0.842,0.003,[1],1
breastcancer,NN,TRUE,TRUE,VAE,59,1,0,,0.818,0.085,[1],1
breastcancer,NN,TRUE,TRUE,VAE,6,0.01,0,,0.661,0,[0],0
breastcancer,NN,TRUE,TRUE,VAE,6,0.05,0,,0.831,0,[0],0
breastcancer,NN,TRUE,TRUE,VAE,6,0.1,0,,0.558,0,[0],0
breastcancer,NN,TRUE,TRUE,VAE,6,0.2,0,,0.12,0,[0],0
breastcancer,NN,TRUE,TRUE,VAE,6,0.3,0,,0.578,0,[0],0
breastcancer,NN,TRUE,TRUE,VAE,6,0.4,0,,0.45,0,[0],0
breastcancer,NN,TRUE,TRUE,VAE,6,0.5,0,,0.464,0,[0],0
breastcancer,NN,TRUE,TRUE,VAE,6,0.6,0,,0.739,0,[0],0
breastcancer,NN,TRUE,TRUE,VAE,6,0.7,0,,0.787,0.004,[0],0
breastcancer,NN,TRUE,TRUE,VAE,6,0.8,0,,0.83,0,[0],0
breastcancer,NN,TRUE,TRUE,VAE,6,0.9,0,,0.841,0.061,[0],0
breastcancer,NN,TRUE,TRUE,VAE,6,1,0,,0.867,0,[0],0
breastcancer,NN,TRUE,TRUE,VAE,60,0.01,0,,0.944,0,[1],1
breastcancer,NN,TRUE,TRUE,VAE,60,0.05,0,,0.922,0,[1],1
breastcancer,NN,TRUE,TRUE,VAE,60,0.1,0,,0.575,0,[1],1
breastcancer,NN,TRUE,TRUE,VAE,60,0.2,0,,0.471,0.002,[1],1
breastcancer,NN,TRUE,TRUE,VAE,60,0.3,0,,0.694,0.001,[1],1
breastcancer,NN,TRUE,TRUE,VAE,60,0.4,0,,0.791,0.002,[1],1
breastcancer,NN,TRUE,TRUE,VAE,60,0.5,0,,0.807,0.045,[1],1
breastcancer,NN,TRUE,TRUE,VAE,60,0.6,0,,0.848,0,[1],1
breastcancer,NN,TRUE,TRUE,VAE,60,0.7,0,,0.868,0.002,[1],1
breastcancer,NN,TRUE,TRUE,VAE,60,0.8,0,,0.867,0.003,[1],1
breastcancer,NN,TRUE,TRUE,VAE,60,0.9,0,,0.88,0.001,[1],1
breastcancer,NN,TRUE,TRUE,VAE,60,1,0,,0.846,0.053,[1],1
breastcancer,NN,TRUE,TRUE,VAE,61,0.01,0,,0.876,0,[0],0
breastcancer,NN,TRUE,TRUE,VAE,61,0.05,0,,0.951,0,[0],0
breastcancer,NN,TRUE,TRUE,VAE,61,0.1,0,,0.949,0,[0],0
breastcancer,NN,TRUE,TRUE,VAE,61,0.2,0,,0.619,0,[0],0
breastcancer,NN,TRUE,TRUE,VAE,61,0.3,0,,0.63,0,[0],0
breastcancer,NN,TRUE,TRUE,VAE,61,0.4,0,,0.265,0,[0],0
breastcancer,NN,TRUE,TRUE,VAE,61,0.5,0,,0.634,0,[0],0
breastcancer,NN,TRUE,TRUE,VAE,61,0.6,0,,0.761,0,[0],0
breastcancer,NN,TRUE,TRUE,VAE,61,0.7,0,,0.822,0,[0],0
breastcancer,NN,TRUE,TRUE,VAE,61,0.8,0,,0.844,0,[0],0
breastcancer,NN,TRUE,TRUE,VAE,61,0.9,0,,0.872,0,[0],0
breastcancer,NN,TRUE,TRUE,VAE,61,1,0,,0.866,0,[0],0
breastcancer,NN,TRUE,TRUE,VAE,62,0.01,0,,0.754,0,[0],0
breastcancer,NN,TRUE,TRUE,VAE,62,0.05,0,,0.96,0,[0],0
breastcancer,NN,TRUE,TRUE,VAE,62,0.1,0,,0.954,0,[0],0
breastcancer,NN,TRUE,TRUE,VAE,62,0.2,0,,0.946,0,[0],0
breastcancer,NN,TRUE,TRUE,VAE,62,0.3,0,,0.467,0,[0],0
breastcancer,NN,TRUE,TRUE,VAE,62,0.4,0,,0.497,0,[0],0
breastcancer,NN,TRUE,TRUE,VAE,62,0.5,0,,0.255,0,[0],0
breastcancer,NN,TRUE,TRUE,VAE,62,0.6,0,,0.523,0,[0],0
breastcancer,NN,TRUE,TRUE,VAE,62,0.7,0,,0.671,0,[0],0
breastcancer,NN,TRUE,TRUE,VAE,62,0.8,0,,0.698,0,[0],0
breastcancer,NN,TRUE,TRUE,VAE,62,0.9,0,,0.783,0,[0],0
breastcancer,NN,TRUE,TRUE,VAE,62,1,0,,0.801,0.001,[0],0
breastcancer,NN,TRUE,TRUE,VAE,63,0.01,0,,0.521,0,[1],1
breastcancer,NN,TRUE,TRUE,VAE,63,0.05,0,,0.883,0,[1],1
breastcancer,NN,TRUE,TRUE,VAE,63,0.1,0,,0.625,0,[1],1
breastcancer,NN,TRUE,TRUE,VAE,63,0.2,0,,0.314,0,[1],1
breastcancer,NN,TRUE,TRUE,VAE,63,0.3,0,,0.73,0.001,[1],1
breastcancer,NN,TRUE,TRUE,VAE,63,0.4,0,,0.793,0.001,[1],1
breastcancer,NN,TRUE,TRUE,VAE,63,0.5,0,,0.812,0.001,[1],1
breastcancer,NN,TRUE,TRUE,VAE,63,0.6,0,,0.835,0,[1],1
breastcancer,NN,TRUE,TRUE,VAE,63,0.7,0,,0.863,0.503,[1],1
breastcancer,NN,TRUE,TRUE,VAE,63,0.8,0,,0.858,0.001,[1],1
breastcancer,NN,TRUE,TRUE,VAE,63,0.9,0,,0.858,0.003,[1],1
breastcancer,NN,TRUE,TRUE,VAE,63,1,0,,0.865,0.131,[1],1
breastcancer,NN,TRUE,TRUE,VAE,64,0.01,0,,0.422,0,[1],1
breastcancer,NN,TRUE,TRUE,VAE,64,0.05,0,,0.924,0,[1],1
breastcancer,NN,TRUE,TRUE,VAE,64,0.1,0,,0.955,0,[1],1
breastcancer,NN,TRUE,TRUE,VAE,64,0.2,0,,0.837,0,[1],1
breastcancer,NN,TRUE,TRUE,VAE,64,0.3,0,,0.398,0,[1],1
breastcancer,NN,TRUE,TRUE,VAE,64,0.4,0,,0.118,0,[1],1
breastcancer,NN,TRUE,TRUE,VAE,64,0.5,0,,0.381,0,[1],1
breastcancer,NN,TRUE,TRUE,VAE,64,0.6,0,,0.627,0,[1],1
breastcancer,NN,TRUE,TRUE,VAE,64,0.7,0,,0.685,0,[1],1
breastcancer,NN,TRUE,TRUE,VAE,64,0.8,0,,0.732,0,[1],1
breastcancer,NN,TRUE,TRUE,VAE,64,0.9,0,,0.766,0,[1],1
breastcancer,NN,TRUE,TRUE,VAE,64,1,0,,0.79,0,[1],1
breastcancer,NN,TRUE,TRUE,VAE,65,0.01,0,,0.853,0.003,[1],1
breastcancer,NN,TRUE,TRUE,VAE,65,0.05,0,,0.617,0.001,[1],1
breastcancer,NN,TRUE,TRUE,VAE,65,0.1,0,,0.651,0.003,[1],1
breastcancer,NN,TRUE,TRUE,VAE,65,0.2,0,,0.84,0.001,[1],1
breastcancer,NN,TRUE,TRUE,VAE,65,0.3,0,,0.833,0.022,[1],1
breastcancer,NN,TRUE,TRUE,VAE,65,0.4,0,,0.848,0.58,[1],1
breastcancer,NN,TRUE,TRUE,VAE,65,0.5,0,,0.863,0.275,[1],1
breastcancer,NN,TRUE,TRUE,VAE,65,0.6,0,,0.854,0.002,[1],1
breastcancer,NN,TRUE,TRUE,VAE,65,0.7,0,,0.866,0.016,[1],1
breastcancer,NN,TRUE,TRUE,VAE,65,0.8,0,,0.853,0.015,[1],1
breastcancer,NN,TRUE,TRUE,VAE,65,0.9,0,,0.855,0.003,[1],1
breastcancer,NN,TRUE,TRUE,VAE,65,1,0,,0.887,0.021,[1],1
breastcancer,NN,TRUE,TRUE,VAE,66,0.01,0,,0.971,0,[0],0
breastcancer,NN,TRUE,TRUE,VAE,66,0.05,0,,0.982,0,[0],0
breastcancer,NN,TRUE,TRUE,VAE,66,0.1,0,,0.974,0,[0],0
breastcancer,NN,TRUE,TRUE,VAE,66,0.2,0,,0.894,0,[0],0
breastcancer,NN,TRUE,TRUE,VAE,66,0.3,0,,0.597,0,[0],0
breastcancer,NN,TRUE,TRUE,VAE,66,0.4,0,,0.804,0,[0],0
breastcancer,NN,TRUE,TRUE,VAE,66,0.5,0,,0.844,0,[0],0
breastcancer,NN,TRUE,TRUE,VAE,66,0.6,0,,0.849,0,[0],0
breastcancer,NN,TRUE,TRUE,VAE,66,0.7,0,,0.855,0.001,[0],0
breastcancer,NN,TRUE,TRUE,VAE,66,0.8,0,,0.862,0.001,[0],0
breastcancer,NN,TRUE,TRUE,VAE,66,0.9,0,,0.86,0.052,[0],0
breastcancer,NN,TRUE,TRUE,VAE,66,1,0,,0.886,0,[0],0
breastcancer,NN,TRUE,TRUE,VAE,67,0.01,0,,0.134,0,[0],0
breastcancer,NN,TRUE,TRUE,VAE,67,0.05,0,,0.627,0,[0],0
breastcancer,NN,TRUE,TRUE,VAE,67,0.1,0,,0.845,0,[0],0
breastcancer,NN,TRUE,TRUE,VAE,67,0.2,0,,0.701,0,[0],0
breastcancer,NN,TRUE,TRUE,VAE,67,0.3,0,,0.778,0,[0],0
breastcancer,NN,TRUE,TRUE,VAE,67,0.4,0,,0.762,0,[0],0
breastcancer,NN,TRUE,TRUE,VAE,67,0.5,0,,0.84,0,[0],0
breastcancer,NN,TRUE,TRUE,VAE,67,0.6,0,,0.647,0,[0],0
breastcancer,NN,TRUE,TRUE,VAE,67,0.7,0,,0.594,0,[0],0
breastcancer,NN,TRUE,TRUE,VAE,67,0.8,0,,0.601,0.005,[0],0
breastcancer,NN,TRUE,TRUE,VAE,67,0.9,0,,0.758,0,[0],0
breastcancer,NN,TRUE,TRUE,VAE,67,1,0,,0.82,0,[0],0
breastcancer,NN,TRUE,TRUE,VAE,68,0.01,0,,0.587,0,[1],1
breastcancer,NN,TRUE,TRUE,VAE,68,0.05,0,,0.931,0,[1],1
breastcancer,NN,TRUE,TRUE,VAE,68,0.1,0,,0.961,0,[1],1
breastcancer,NN,TRUE,TRUE,VAE,68,0.2,0,,0.818,0,[1],1
breastcancer,NN,TRUE,TRUE,VAE,68,0.3,0,,0.122,0,[1],1
breastcancer,NN,TRUE,TRUE,VAE,68,0.4,0,,0.174,0,[1],1
breastcancer,NN,TRUE,TRUE,VAE,68,0.5,0,,0.272,0,[1],1
breastcancer,NN,TRUE,TRUE,VAE,68,0.6,0,,0.474,0,[1],1
breastcancer,NN,TRUE,TRUE,VAE,68,0.7,0,,0.661,0,[1],1
breastcancer,NN,TRUE,TRUE,VAE,68,0.8,0,,0.756,0,[1],1
breastcancer,NN,TRUE,TRUE,VAE,68,0.9,0,,0.795,0,[1],1
breastcancer,NN,TRUE,TRUE,VAE,68,1,0,,0.789,0.064,[1],1
breastcancer,NN,TRUE,TRUE,VAE,69,0.01,0,,0.941,0,[1],1
breastcancer,NN,TRUE,TRUE,VAE,69,0.05,0,,0.725,0,[1],1
breastcancer,NN,TRUE,TRUE,VAE,69,0.1,0,,0.748,0.008,[1],1
breastcancer,NN,TRUE,TRUE,VAE,69,0.2,0,,0.859,0.001,[1],1
breastcancer,NN,TRUE,TRUE,VAE,69,0.3,0,,0.841,0.001,[1],1
breastcancer,NN,TRUE,TRUE,VAE,69,0.4,0,,0.86,0.003,[1],1
breastcancer,NN,TRUE,TRUE,VAE,69,0.5,0,,0.864,0.093,[1],1
breastcancer,NN,TRUE,TRUE,VAE,69,0.6,0,,0.901,0.142,[1],1
breastcancer,NN,TRUE,TRUE,VAE,69,0.7,0,,0.905,0.605,[1],1
breastcancer,NN,TRUE,TRUE,VAE,69,0.8,0,,0.881,0.003,[1],1
breastcancer,NN,TRUE,TRUE,VAE,69,0.9,0,,0.888,0.397,[1],1
breastcancer,NN,TRUE,TRUE,VAE,69,1,0,,0.895,0.005,[1],1
breastcancer,NN,TRUE,TRUE,VAE,7,0.01,0,,0.888,0.001,[0],0
breastcancer,NN,TRUE,TRUE,VAE,7,0.05,0,,0.959,0.001,[0],0
breastcancer,NN,TRUE,TRUE,VAE,7,0.1,0,,0.898,0,[0],0
breastcancer,NN,TRUE,TRUE,VAE,7,0.2,0,,0.375,0.001,[0],0
breastcancer,NN,TRUE,TRUE,VAE,7,0.3,0,,0.697,0.001,[0],0
breastcancer,NN,TRUE,TRUE,VAE,7,0.4,0,,0.817,0.002,[0],0
breastcancer,NN,TRUE,TRUE,VAE,7,0.5,0,,0.864,0,[0],0
breastcancer,NN,TRUE,TRUE,VAE,7,0.6,0,,0.871,0.001,[0],0
breastcancer,NN,TRUE,TRUE,VAE,7,0.7,0,,0.876,0,[0],0
breastcancer,NN,TRUE,TRUE,VAE,7,0.8,0,,0.883,0.002,[0],0
breastcancer,NN,TRUE,TRUE,VAE,7,0.9,0,,0.87,0.178,[0],0
breastcancer,NN,TRUE,TRUE,VAE,7,1,0,,0.889,0.001,[0],0
breastcancer,NN,TRUE,TRUE,VAE,70,0.01,0,,0.965,0,[0],0
breastcancer,NN,TRUE,TRUE,VAE,70,0.05,0,,0.993,0,[0],0
breastcancer,NN,TRUE,TRUE,VAE,70,0.1,0,,0.914,0,[0],0
breastcancer,NN,TRUE,TRUE,VAE,70,0.2,0,,0.719,0,[0],0
breastcancer,NN,TRUE,TRUE,VAE,70,0.3,0,,0.832,0,[0],0
breastcancer,NN,TRUE,TRUE,VAE,70,0.4,0,,0.844,0.003,[0],0
breastcancer,NN,TRUE,TRUE,VAE,70,0.5,0,,0.87,0.084,[0],0
breastcancer,NN,TRUE,TRUE,VAE,70,0.6,0,,0.889,0.005,[0],0
breastcancer,NN,TRUE,TRUE,VAE,70,0.7,0,,0.902,0.005,[0],0
breastcancer,NN,TRUE,TRUE,VAE,70,0.8,0,,0.913,0.001,[0],0
breastcancer,NN,TRUE,TRUE,VAE,70,0.9,0,,0.904,0.451,[0],0
breastcancer,NN,TRUE,TRUE,VAE,70,1,0,,0.92,0.001,[0],0
breastcancer,NN,TRUE,TRUE,VAE,71,0.01,0,,0.975,0,[0],0
breastcancer,NN,TRUE,TRUE,VAE,71,0.05,0,,0.969,0,[0],0
breastcancer,NN,TRUE,TRUE,VAE,71,0.1,0,,0.87,0,[0],0
breastcancer,NN,TRUE,TRUE,VAE,71,0.2,0,,0.395,0,[0],0
breastcancer,NN,TRUE,TRUE,VAE,71,0.3,0,,0.767,0,[0],0
breastcancer,NN,TRUE,TRUE,VAE,71,0.4,0,,0.84,0,[0],0
breastcancer,NN,TRUE,TRUE,VAE,71,0.5,0,,0.857,0.001,[0],0
breastcancer,NN,TRUE,TRUE,VAE,71,0.6,0,,0.872,0,[0],0
breastcancer,NN,TRUE,TRUE,VAE,71,0.7,0,,0.872,0.001,[0],0
breastcancer,NN,TRUE,TRUE,VAE,71,0.8,0,,0.876,0.003,[0],0
breastcancer,NN,TRUE,TRUE,VAE,71,0.9,0,,0.869,0.001,[0],0
breastcancer,NN,TRUE,TRUE,VAE,71,1,0,,0.878,0,[0],0
breastcancer,NN,TRUE,TRUE,VAE,72,0.01,0,,0.53,0,[1],1
breastcancer,NN,TRUE,TRUE,VAE,72,0.05,0,,0.965,0,[1],1
breastcancer,NN,TRUE,TRUE,VAE,72,0.1,0,,0.931,0,[1],1
breastcancer,NN,TRUE,TRUE,VAE,72,0.2,0,,0.593,0,[1],1
breastcancer,NN,TRUE,TRUE,VAE,72,0.3,0,,0.118,0,[1],1
breastcancer,NN,TRUE,TRUE,VAE,72,0.4,0,,0.393,0,[1],1
breastcancer,NN,TRUE,TRUE,VAE,72,0.5,0,,0.692,0,[1],1
breastcancer,NN,TRUE,TRUE,VAE,72,0.6,0,,0.772,0,[1],1
breastcancer,NN,TRUE,TRUE,VAE,72,0.7,0,,0.805,0.001,[1],1
breastcancer,NN,TRUE,TRUE,VAE,72,0.8,0,,0.805,0,[1],1
breastcancer,NN,TRUE,TRUE,VAE,72,0.9,0,,0.829,0.001,[1],1
breastcancer,NN,TRUE,TRUE,VAE,72,1,0,,0.838,0,[1],1
breastcancer,NN,TRUE,TRUE,VAE,73,0.01,0,,0.968,0,[0],0
breastcancer,NN,TRUE,TRUE,VAE,73,0.05,0,,0.969,0,[0],0
breastcancer,NN,TRUE,TRUE,VAE,73,0.1,0,,0.933,0,[0],0
breastcancer,NN,TRUE,TRUE,VAE,73,0.2,0,,0.374,0,[0],0
breastcancer,NN,TRUE,TRUE,VAE,73,0.3,0,,0.69,0,[0],0
