dataset,target_model,auto_encoder_weighting,auto_encoder_sampling,auto_encoder,instance_no,noise_std,kernel_width,jaccard_values,R2,mse,predict_label,label
MNIST,RF,TRUE,TRUE,CVAE,52,0.5,0,,0.978,0.137,[6],6
MNIST,RF,TRUE,TRUE,CVAE,52,0.6,0,,0.977,0.017,[6],6
MNIST,RF,TRUE,TRUE,CVAE,52,0.7,0,,0.976,0.071,[6],6
MNIST,RF,TRUE,TRUE,CVAE,52,0.8,0,,0.975,0.023,[6],6
MNIST,RF,TRUE,TRUE,CVAE,52,0.9,0,,0.974,0.116,[6],6
MNIST,RF,TRUE,TRUE,CVAE,52,1,0,,0.973,0.123,[6],6
MNIST,RF,TRUE,TRUE,CVAE,53,0.01,0,,0.058,0.01,[8],8
MNIST,RF,TRUE,TRUE,CVAE,53,0.05,0,,0.68,0.009,[8],8
MNIST,RF,TRUE,TRUE,CVAE,53,0.1,0,,0.817,0.003,[8],8
MNIST,RF,TRUE,TRUE,CVAE,53,0.2,0,,0.903,0.017,[8],8
MNIST,RF,TRUE,TRUE,CVAE,53,0.3,0,,0.919,0,[8],8
MNIST,RF,TRUE,TRUE,CVAE,53,0.4,0,,0.939,0.002,[8],8
MNIST,RF,TRUE,TRUE,CVAE,53,0.5,0,,0.956,0.001,[8],8
MNIST,RF,TRUE,TRUE,CVAE,53,0.6,0,,0.963,0.054,[8],8
MNIST,RF,TRUE,TRUE,CVAE,53,0.7,0,,0.969,0,[8],8
MNIST,RF,TRUE,TRUE,CVAE,53,0.8,0,,0.974,0.006,[8],8
MNIST,RF,TRUE,TRUE,CVAE,53,0.9,0,,0.974,0.14,[8],8
MNIST,RF,TRUE,TRUE,CVAE,53,1,0,,0.976,0,[8],8
MNIST,RF,TRUE,TRUE,CVAE,54,0.01,0,,0.329,0.176,[5],5
MNIST,RF,TRUE,TRUE,CVAE,54,0.05,0,,0.428,0.154,[5],5
MNIST,RF,TRUE,TRUE,CVAE,54,0.1,0,,0.501,0.172,[5],5
MNIST,RF,TRUE,TRUE,CVAE,54,0.2,0,,0.655,0.175,[5],5
MNIST,RF,TRUE,TRUE,CVAE,54,0.3,0,,0.764,0.202,[5],5
MNIST,RF,TRUE,TRUE,CVAE,54,0.4,0,,0.819,0.216,[5],5
MNIST,RF,TRUE,TRUE,CVAE,54,0.5,0,,0.868,0.207,[5],5
MNIST,RF,TRUE,TRUE,CVAE,54,0.6,0,,0.883,0.223,[5],5
MNIST,RF,TRUE,TRUE,CVAE,54,0.7,0,,0.907,0.18,[5],5
MNIST,RF,TRUE,TRUE,CVAE,54,0.8,0,,0.909,0.201,[5],5
MNIST,RF,TRUE,TRUE,CVAE,54,0.9,0,,0.916,0.341,[5],5
MNIST,RF,TRUE,TRUE,CVAE,54,1,0,,0.915,0.263,[5],5
MNIST,RF,TRUE,TRUE,CVAE,55,0.01,0,,0.724,0.054,[3],3
MNIST,RF,TRUE,TRUE,CVAE,55,0.05,0,,0.38,0.06,[3],3
MNIST,RF,TRUE,TRUE,CVAE,55,0.1,0,,0.852,0.057,[3],3
MNIST,RF,TRUE,TRUE,CVAE,55,0.2,0,,0.909,0.046,[3],3
MNIST,RF,TRUE,TRUE,CVAE,55,0.3,0,,0.93,0.099,[3],3
MNIST,RF,TRUE,TRUE,CVAE,55,0.4,0,,0.942,0.092,[3],3
MNIST,RF,TRUE,TRUE,CVAE,55,0.5,0,,0.95,0.089,[3],3
MNIST,RF,TRUE,TRUE,CVAE,55,0.6,0,,0.953,0.258,[3],3
MNIST,RF,TRUE,TRUE,CVAE,55,0.7,0,,0.957,0.166,[3],3
MNIST,RF,TRUE,TRUE,CVAE,55,0.8,0,,0.96,0.171,[3],3
MNIST,RF,TRUE,TRUE,CVAE,55,0.9,0,,0.96,0.168,[3],3
MNIST,RF,TRUE,TRUE,CVAE,55,1,0,,0.962,0.05,[3],3
MNIST,RF,TRUE,TRUE,CVAE,56,0.01,0,,0.72,0.404,[1],1
MNIST,RF,TRUE,TRUE,CVAE,56,0.05,0,,0.645,0.41,[1],1
MNIST,RF,TRUE,TRUE,CVAE,56,0.1,0,,0.711,0.414,[1],1
MNIST,RF,TRUE,TRUE,CVAE,56,0.2,0,,0.803,0.386,[1],1
MNIST,RF,TRUE,TRUE,CVAE,56,0.3,0,,0.865,0.468,[1],1
MNIST,RF,TRUE,TRUE,CVAE,56,0.4,0,,0.885,0.446,[1],1
MNIST,RF,TRUE,TRUE,CVAE,56,0.5,0,,0.902,0.34,[1],1
MNIST,RF,TRUE,TRUE,CVAE,56,0.6,0,,0.903,0.363,[1],1
MNIST,RF,TRUE,TRUE,CVAE,56,0.7,0,,0.899,0.266,[1],1
MNIST,RF,TRUE,TRUE,CVAE,56,0.8,0,,0.902,0.476,[1],1
MNIST,RF,TRUE,TRUE,CVAE,56,0.9,0,,0.896,0.408,[1],1
MNIST,RF,TRUE,TRUE,CVAE,56,1,0,,0.887,0.431,[1],1
MNIST,RF,TRUE,TRUE,CVAE,57,0.01,0,,0.38,0.204,[4],4
MNIST,RF,TRUE,TRUE,CVAE,57,0.05,0,,0.238,0.18,[4],4
MNIST,RF,TRUE,TRUE,CVAE,57,0.1,0,,0.437,0.173,[4],4
MNIST,RF,TRUE,TRUE,CVAE,57,0.2,0,,0.726,0.209,[4],4
MNIST,RF,TRUE,TRUE,CVAE,57,0.3,0,,0.832,0.237,[4],4
MNIST,RF,TRUE,TRUE,CVAE,57,0.4,0,,0.866,0.338,[4],4
MNIST,RF,TRUE,TRUE,CVAE,57,0.5,0,,0.895,0.183,[4],4
MNIST,RF,TRUE,TRUE,CVAE,57,0.6,0,,0.908,0.194,[4],4
MNIST,RF,TRUE,TRUE,CVAE,57,0.7,0,,0.918,0.165,[4],4
MNIST,RF,TRUE,TRUE,CVAE,57,0.8,0,,0.925,0.14,[4],4
MNIST,RF,TRUE,TRUE,CVAE,57,0.9,0,,0.929,0.229,[4],4
MNIST,RF,TRUE,TRUE,CVAE,57,1,0,,0.932,0.358,[4],4
MNIST,RF,TRUE,TRUE,CVAE,58,0.01,0,,0.727,0.015,[0],0
MNIST,RF,TRUE,TRUE,CVAE,58,0.05,0,,0.751,0.035,[0],0
MNIST,RF,TRUE,TRUE,CVAE,58,0.1,0,,0.79,0.028,[0],0
MNIST,RF,TRUE,TRUE,CVAE,58,0.2,0,,0.843,0.007,[0],0
MNIST,RF,TRUE,TRUE,CVAE,58,0.3,0,,0.874,0.015,[0],0
MNIST,RF,TRUE,TRUE,CVAE,58,0.4,0,,0.914,0.06,[0],0
MNIST,RF,TRUE,TRUE,CVAE,58,0.5,0,,0.933,0.061,[0],0
MNIST,RF,TRUE,TRUE,CVAE,58,0.6,0,,0.949,0.034,[0],0
MNIST,RF,TRUE,TRUE,CVAE,58,0.7,0,,0.955,0.005,[0],0
MNIST,RF,TRUE,TRUE,CVAE,58,0.8,0,,0.957,0.001,[0],0
MNIST,RF,TRUE,TRUE,CVAE,58,0.9,0,,0.961,0.004,[0],0
MNIST,RF,TRUE,TRUE,CVAE,58,1,0,,0.961,0.113,[0],0
MNIST,RF,TRUE,TRUE,CVAE,59,0.01,0,,0.222,0.003,[7],9
MNIST,RF,TRUE,TRUE,CVAE,59,0.05,0,,0.443,0.005,[7],9
MNIST,RF,TRUE,TRUE,CVAE,59,0.1,0,,0.602,0.005,[7],9
MNIST,RF,TRUE,TRUE,CVAE,59,0.2,0,,0.687,0.003,[7],9
MNIST,RF,TRUE,TRUE,CVAE,59,0.3,0,,0.718,0.003,[7],9
MNIST,RF,TRUE,TRUE,CVAE,59,0.4,0,,0.756,0.007,[7],9
MNIST,RF,TRUE,TRUE,CVAE,59,0.5,0,,0.759,0.006,[7],9
MNIST,RF,TRUE,TRUE,CVAE,59,0.6,0,,0.789,0.002,[7],9
MNIST,RF,TRUE,TRUE,CVAE,59,0.7,0,,0.805,0.01,[7],9
MNIST,RF,TRUE,TRUE,CVAE,59,0.8,0,,0.826,0.013,[7],9
MNIST,RF,TRUE,TRUE,CVAE,59,0.9,0,,0.844,0.01,[7],9
MNIST,RF,TRUE,TRUE,CVAE,59,1,0,,0.853,0.013,[7],9
MNIST,RF,TRUE,TRUE,CVAE,6,0.01,0,,0.672,0.016,[6],6
MNIST,RF,TRUE,TRUE,CVAE,6,0.05,0,,0.866,0.029,[6],6
MNIST,RF,TRUE,TRUE,CVAE,6,0.1,0,,0.756,0.018,[6],6
MNIST,RF,TRUE,TRUE,CVAE,6,0.2,0,,0.832,0.014,[6],6
MNIST,RF,TRUE,TRUE,CVAE,6,0.3,0,,0.902,0.044,[6],6
MNIST,RF,TRUE,TRUE,CVAE,6,0.4,0,,0.931,0.012,[6],6
MNIST,RF,TRUE,TRUE,CVAE,6,0.5,0,,0.942,0.025,[6],6
MNIST,RF,TRUE,TRUE,CVAE,6,0.6,0,,0.949,0.024,[6],6
MNIST,RF,TRUE,TRUE,CVAE,6,0.7,0,,0.947,0.119,[6],6
MNIST,RF,TRUE,TRUE,CVAE,6,0.8,0,,0.948,0.153,[6],6
MNIST,RF,TRUE,TRUE,CVAE,6,0.9,0,,0.949,0.143,[6],6
MNIST,RF,TRUE,TRUE,CVAE,6,1,0,,0.949,0.002,[6],6
MNIST,RF,TRUE,TRUE,CVAE,60,0.01,0,,0.558,0.338,[1],1
MNIST,RF,TRUE,TRUE,CVAE,60,0.05,0,,0.759,0.347,[1],1
MNIST,RF,TRUE,TRUE,CVAE,60,0.1,0,,0.867,0.323,[1],1
MNIST,RF,TRUE,TRUE,CVAE,60,0.2,0,,0.912,0.352,[1],1
MNIST,RF,TRUE,TRUE,CVAE,60,0.3,0,,0.924,0.489,[1],1
MNIST,RF,TRUE,TRUE,CVAE,60,0.4,0,,0.93,0.404,[1],1
MNIST,RF,TRUE,TRUE,CVAE,60,0.5,0,,0.927,0.349,[1],1
MNIST,RF,TRUE,TRUE,CVAE,60,0.6,0,,0.923,0.349,[1],1
MNIST,RF,TRUE,TRUE,CVAE,60,0.7,0,,0.918,0.373,[1],1
MNIST,RF,TRUE,TRUE,CVAE,60,0.8,0,,0.919,0.401,[1],1
MNIST,RF,TRUE,TRUE,CVAE,60,0.9,0,,0.916,0.396,[1],1
MNIST,RF,TRUE,TRUE,CVAE,60,1,0,,0.915,0.41,[1],1
MNIST,RF,TRUE,TRUE,CVAE,61,0.01,0,,0.66,0.21,[7],7
MNIST,RF,TRUE,TRUE,CVAE,61,0.05,0,,0.555,0.201,[7],7
MNIST,RF,TRUE,TRUE,CVAE,61,0.1,0,,0.502,0.223,[7],7
MNIST,RF,TRUE,TRUE,CVAE,61,0.2,0,,0.548,0.226,[7],7
MNIST,RF,TRUE,TRUE,CVAE,61,0.3,0,,0.578,0.267,[7],7
MNIST,RF,TRUE,TRUE,CVAE,61,0.4,0,,0.641,0.259,[7],7
MNIST,RF,TRUE,TRUE,CVAE,61,0.5,0,,0.694,0.379,[7],7
MNIST,RF,TRUE,TRUE,CVAE,61,0.6,0,,0.726,0.261,[7],7
MNIST,RF,TRUE,TRUE,CVAE,61,0.7,0,,0.744,0.374,[7],7
MNIST,RF,TRUE,TRUE,CVAE,61,0.8,0,,0.758,0.335,[7],7
MNIST,RF,TRUE,TRUE,CVAE,61,0.9,0,,0.768,0.249,[7],7
MNIST,RF,TRUE,TRUE,CVAE,61,1,0,,0.774,0.301,[7],7
MNIST,RF,TRUE,TRUE,CVAE,62,0.01,0,,0.663,0.214,[5],5
MNIST,RF,TRUE,TRUE,CVAE,62,0.05,0,,0.678,0.204,[5],5
MNIST,RF,TRUE,TRUE,CVAE,62,0.1,0,,0.75,0.206,[5],5
MNIST,RF,TRUE,TRUE,CVAE,62,0.2,0,,0.818,0.212,[5],5
MNIST,RF,TRUE,TRUE,CVAE,62,0.3,0,,0.783,0.151,[5],5
MNIST,RF,TRUE,TRUE,CVAE,62,0.4,0,,0.808,0.136,[5],5
MNIST,RF,TRUE,TRUE,CVAE,62,0.5,0,,0.836,0.199,[5],5
MNIST,RF,TRUE,TRUE,CVAE,62,0.6,0,,0.849,0.293,[5],5
MNIST,RF,TRUE,TRUE,CVAE,62,0.7,0,,0.864,0.2,[5],5
MNIST,RF,TRUE,TRUE,CVAE,62,0.8,0,,0.874,0.146,[5],5
MNIST,RF,TRUE,TRUE,CVAE,62,0.9,0,,0.881,0.155,[5],5
MNIST,RF,TRUE,TRUE,CVAE,62,1,0,,0.884,0.174,[5],5
MNIST,RF,TRUE,TRUE,CVAE,63,0.01,0,,0.708,0.1,[3],3
MNIST,RF,TRUE,TRUE,CVAE,63,0.05,0,,0.927,0.101,[3],3
MNIST,RF,TRUE,TRUE,CVAE,63,0.1,0,,0.955,0.19,[3],3
MNIST,RF,TRUE,TRUE,CVAE,63,0.2,0,,0.971,0.094,[3],3
MNIST,RF,TRUE,TRUE,CVAE,63,0.3,0,,0.971,0.194,[3],3
MNIST,RF,TRUE,TRUE,CVAE,63,0.4,0,,0.971,0.293,[3],3
MNIST,RF,TRUE,TRUE,CVAE,63,0.5,0,,0.97,0.157,[3],3
MNIST,RF,TRUE,TRUE,CVAE,63,0.6,0,,0.971,0.07,[3],3
MNIST,RF,TRUE,TRUE,CVAE,63,0.7,0,,0.971,0.277,[3],3
MNIST,RF,TRUE,TRUE,CVAE,63,0.8,0,,0.97,0.241,[3],3
MNIST,RF,TRUE,TRUE,CVAE,63,0.9,0,,0.972,0.155,[3],3
MNIST,RF,TRUE,TRUE,CVAE,63,1,0,,0.97,0.084,[3],3
MNIST,RF,TRUE,TRUE,CVAE,64,0.01,0,,0.269,0.272,[9],9
MNIST,RF,TRUE,TRUE,CVAE,64,0.05,0,,0.317,0.271,[9],9
MNIST,RF,TRUE,TRUE,CVAE,64,0.1,0,,0.437,0.271,[9],9
MNIST,RF,TRUE,TRUE,CVAE,64,0.2,0,,0.654,0.29,[9],9
MNIST,RF,TRUE,TRUE,CVAE,64,0.3,0,,0.672,0.296,[9],9
MNIST,RF,TRUE,TRUE,CVAE,64,0.4,0,,0.721,0.281,[9],9
MNIST,RF,TRUE,TRUE,CVAE,64,0.5,0,,0.793,0.232,[9],9
MNIST,RF,TRUE,TRUE,CVAE,64,0.6,0,,0.825,0.289,[9],9
MNIST,RF,TRUE,TRUE,CVAE,64,0.7,0,,0.86,0.258,[9],9
MNIST,RF,TRUE,TRUE,CVAE,64,0.8,0,,0.877,0.272,[9],9
MNIST,RF,TRUE,TRUE,CVAE,64,0.9,0,,0.894,0.279,[9],9
MNIST,RF,TRUE,TRUE,CVAE,64,1,0,,0.904,0.238,[9],9
MNIST,RF,TRUE,TRUE,CVAE,65,0.01,0,,0.481,0.05,[5],5
MNIST,RF,TRUE,TRUE,CVAE,65,0.05,0,,0.454,0.05,[5],5
MNIST,RF,TRUE,TRUE,CVAE,65,0.1,0,,0.728,0.055,[5],5
MNIST,RF,TRUE,TRUE,CVAE,65,0.2,0,,0.802,0.055,[5],5
MNIST,RF,TRUE,TRUE,CVAE,65,0.3,0,,0.809,0.043,[5],5
MNIST,RF,TRUE,TRUE,CVAE,65,0.4,0,,0.821,0.038,[5],5
MNIST,RF,TRUE,TRUE,CVAE,65,0.5,0,,0.84,0.039,[5],5
MNIST,RF,TRUE,TRUE,CVAE,65,0.6,0,,0.847,0.093,[5],5
MNIST,RF,TRUE,TRUE,CVAE,65,0.7,0,,0.86,0.135,[5],5
MNIST,RF,TRUE,TRUE,CVAE,65,0.8,0,,0.863,0.041,[5],5
MNIST,RF,TRUE,TRUE,CVAE,65,0.9,0,,0.866,0.038,[5],5
MNIST,RF,TRUE,TRUE,CVAE,65,1,0,,0.87,0.033,[5],5
MNIST,RF,TRUE,TRUE,CVAE,66,0.01,0,,0.755,0.365,[7],7
MNIST,RF,TRUE,TRUE,CVAE,66,0.05,0,,0.64,0.355,[7],7
MNIST,RF,TRUE,TRUE,CVAE,66,0.1,0,,0.45,0.363,[7],7
MNIST,RF,TRUE,TRUE,CVAE,66,0.2,0,,0.609,0.365,[7],7
MNIST,RF,TRUE,TRUE,CVAE,66,0.3,0,,0.661,0.328,[7],7
MNIST,RF,TRUE,TRUE,CVAE,66,0.4,0,,0.673,0.355,[7],7
MNIST,RF,TRUE,TRUE,CVAE,66,0.5,0,,0.703,0.309,[7],7
MNIST,RF,TRUE,TRUE,CVAE,66,0.6,0,,0.743,0.351,[7],7
MNIST,RF,TRUE,TRUE,CVAE,66,0.7,0,,0.753,0.335,[7],7
MNIST,RF,TRUE,TRUE,CVAE,66,0.8,0,,0.752,0.306,[7],7
MNIST,RF,TRUE,TRUE,CVAE,66,0.9,0,,0.755,0.322,[7],7
MNIST,RF,TRUE,TRUE,CVAE,66,1,0,,0.769,0.337,[7],7
MNIST,RF,TRUE,TRUE,CVAE,67,0.01,0,,0.298,0.259,[9],9
MNIST,RF,TRUE,TRUE,CVAE,67,0.05,0,,0.74,0.265,[9],9
MNIST,RF,TRUE,TRUE,CVAE,67,0.1,0,,0.763,0.309,[9],9
MNIST,RF,TRUE,TRUE,CVAE,67,0.2,0,,0.763,0.353,[9],9
MNIST,RF,TRUE,TRUE,CVAE,67,0.3,0,,0.825,0.374,[9],9
MNIST,RF,TRUE,TRUE,CVAE,67,0.4,0,,0.871,0.29,[9],9
MNIST,RF,TRUE,TRUE,CVAE,67,0.5,0,,0.885,0.298,[9],9
MNIST,RF,TRUE,TRUE,CVAE,67,0.6,0,,0.906,0.285,[9],9
MNIST,RF,TRUE,TRUE,CVAE,67,0.7,0,,0.913,0.272,[9],9
MNIST,RF,TRUE,TRUE,CVAE,67,0.8,0,,0.919,0.399,[9],9
MNIST,RF,TRUE,TRUE,CVAE,67,0.9,0,,0.922,0.402,[9],9
MNIST,RF,TRUE,TRUE,CVAE,67,1,0,,0.925,0.275,[9],9
MNIST,RF,TRUE,TRUE,CVAE,68,0.01,0,,0.014,0.135,[6],6
MNIST,RF,TRUE,TRUE,CVAE,68,0.05,0,,0.32,0.135,[6],6
MNIST,RF,TRUE,TRUE,CVAE,68,0.1,0,,0.589,0.139,[6],6
MNIST,RF,TRUE,TRUE,CVAE,68,0.2,0,,0.885,0.086,[6],6
MNIST,RF,TRUE,TRUE,CVAE,68,0.3,0,,0.936,0.132,[6],6
MNIST,RF,TRUE,TRUE,CVAE,68,0.4,0,,0.958,0.149,[6],6
MNIST,RF,TRUE,TRUE,CVAE,68,0.5,0,,0.962,0.127,[6],6
MNIST,RF,TRUE,TRUE,CVAE,68,0.6,0,,0.967,0.136,[6],6
MNIST,RF,TRUE,TRUE,CVAE,68,0.7,0,,0.969,0.145,[6],6
MNIST,RF,TRUE,TRUE,CVAE,68,0.8,0,,0.971,0.175,[6],6
MNIST,RF,TRUE,TRUE,CVAE,68,0.9,0,,0.97,0.174,[6],6
MNIST,RF,TRUE,TRUE,CVAE,68,1,0,,0.968,0.161,[6],6
MNIST,RF,TRUE,TRUE,CVAE,69,0.01,0,,0.332,0.003,[0],0
MNIST,RF,TRUE,TRUE,CVAE,69,0.05,0,,0.48,0.002,[0],0
MNIST,RF,TRUE,TRUE,CVAE,69,0.1,0,,0.776,0.005,[0],0
MNIST,RF,TRUE,TRUE,CVAE,69,0.2,0,,0.797,0.004,[0],0
MNIST,RF,TRUE,TRUE,CVAE,69,0.3,0,,0.849,0.029,[0],0
MNIST,RF,TRUE,TRUE,CVAE,69,0.4,0,,0.868,0.126,[0],0
MNIST,RF,TRUE,TRUE,CVAE,69,0.5,0,,0.892,0.076,[0],0
MNIST,RF,TRUE,TRUE,CVAE,69,0.6,0,,0.897,0.116,[0],0
MNIST,RF,TRUE,TRUE,CVAE,69,0.7,0,,0.899,0.007,[0],0
MNIST,RF,TRUE,TRUE,CVAE,69,0.8,0,,0.908,0.057,[0],0
MNIST,RF,TRUE,TRUE,CVAE,69,0.9,0,,0.911,0.03,[0],0
MNIST,RF,TRUE,TRUE,CVAE,69,1,0,,0.915,0.012,[0],0
MNIST,RF,TRUE,TRUE,CVAE,7,0.01,0,,0.206,0.085,[2],2
MNIST,RF,TRUE,TRUE,CVAE,7,0.05,0,,0.288,0.095,[2],2
MNIST,RF,TRUE,TRUE,CVAE,7,0.1,0,,0.308,0.091,[2],2
MNIST,RF,TRUE,TRUE,CVAE,7,0.2,0,,0.697,0.085,[2],2
MNIST,RF,TRUE,TRUE,CVAE,7,0.3,0,,0.725,0.08,[2],2
MNIST,RF,TRUE,TRUE,CVAE,7,0.4,0,,0.739,0.072,[2],2
MNIST,RF,TRUE,TRUE,CVAE,7,0.5,0,,0.787,0.078,[2],2
MNIST,RF,TRUE,TRUE,CVAE,7,0.6,0,,0.815,0.075,[2],2
MNIST,RF,TRUE,TRUE,CVAE,7,0.7,0,,0.842,0.043,[2],2
MNIST,RF,TRUE,TRUE,CVAE,7,0.8,0,,0.86,0.242,[2],2
MNIST,RF,TRUE,TRUE,CVAE,7,0.9,0,,0.877,0.129,[2],2
MNIST,RF,TRUE,TRUE,CVAE,7,1,0,,0.889,0.046,[2],2
MNIST,RF,TRUE,TRUE,CVAE,70,0.01,0,,0.44,0.366,[1],1
MNIST,RF,TRUE,TRUE,CVAE,70,0.05,0,,0.48,0.368,[1],1
MNIST,RF,TRUE,TRUE,CVAE,70,0.1,0,,0.476,0.374,[1],1
MNIST,RF,TRUE,TRUE,CVAE,70,0.2,0,,0.763,0.407,[1],1
MNIST,RF,TRUE,TRUE,CVAE,70,0.3,0,,0.839,0.397,[1],1
MNIST,RF,TRUE,TRUE,CVAE,70,0.4,0,,0.859,0.4,[1],1
MNIST,RF,TRUE,TRUE,CVAE,70,0.5,0,,0.872,0.439,[1],1
MNIST,RF,TRUE,TRUE,CVAE,70,0.6,0,,0.877,0.491,[1],1
MNIST,RF,TRUE,TRUE,CVAE,70,0.7,0,,0.877,0.482,[1],1
MNIST,RF,TRUE,TRUE,CVAE,70,0.8,0,,0.875,0.49,[1],1
MNIST,RF,TRUE,TRUE,CVAE,70,0.9,0,,0.878,0.491,[1],1
MNIST,RF,TRUE,TRUE,CVAE,70,1,0,,0.88,0.46,[1],1
MNIST,RF,TRUE,TRUE,CVAE,71,0.01,0,,0.248,0.352,[7],7
MNIST,RF,TRUE,TRUE,CVAE,71,0.05,0,,0.487,0.359,[7],7
MNIST,RF,TRUE,TRUE,CVAE,71,0.1,0,,0.303,0.352,[7],7
MNIST,RF,TRUE,TRUE,CVAE,71,0.2,0,,0.224,0.356,[7],7
MNIST,RF,TRUE,TRUE,CVAE,71,0.3,0,,0.387,0.367,[7],7
MNIST,RF,TRUE,TRUE,CVAE,71,0.4,0,,0.559,0.379,[7],7
MNIST,RF,TRUE,TRUE,CVAE,71,0.5,0,,0.693,0.394,[7],7
MNIST,RF,TRUE,TRUE,CVAE,71,0.6,0,,0.76,0.398,[7],7
MNIST,RF,TRUE,TRUE,CVAE,71,0.7,0,,0.789,0.344,[7],7
MNIST,RF,TRUE,TRUE,CVAE,71,0.8,0,,0.81,0.363,[7],7
MNIST,RF,TRUE,TRUE,CVAE,71,0.9,0,,0.817,0.388,[7],7
MNIST,RF,TRUE,TRUE,CVAE,71,1,0,,0.826,0.436,[7],7
MNIST,RF,TRUE,TRUE,CVAE,72,0.01,0,,0.684,0.102,[3],3
MNIST,RF,TRUE,TRUE,CVAE,72,0.05,0,,0.902,0.143,[3],3
MNIST,RF,TRUE,TRUE,CVAE,72,0.1,0,,0.942,0.12,[3],3
MNIST,RF,TRUE,TRUE,CVAE,72,0.2,0,,0.974,0.079,[3],3
MNIST,RF,TRUE,TRUE,CVAE,72,0.3,0,,0.975,0.045,[3],3
MNIST,RF,TRUE,TRUE,CVAE,72,0.4,0,,0.974,0.184,[3],3
MNIST,RF,TRUE,TRUE,CVAE,72,0.5,0,,0.973,0.079,[3],3
MNIST,RF,TRUE,TRUE,CVAE,72,0.6,0,,0.973,0.341,[3],3
MNIST,RF,TRUE,TRUE,CVAE,72,0.7,0,,0.973,0.131,[3],3
MNIST,RF,TRUE,TRUE,CVAE,72,0.8,0,,0.973,0.268,[3],3
MNIST,RF,TRUE,TRUE,CVAE,72,0.9,0,,0.972,0.274,[3],3
MNIST,RF,TRUE,TRUE,CVAE,72,1,0,,0.97,0.322,[3],3
MNIST,RF,TRUE,TRUE,CVAE,73,0.01,0,,0.592,0.053,[0],0
MNIST,RF,TRUE,TRUE,CVAE,73,0.05,0,,0.796,0.059,[0],0
MNIST,RF,TRUE,TRUE,CVAE,73,0.1,0,,0.816,0.056,[0],0
MNIST,RF,TRUE,TRUE,CVAE,73,0.2,0,,0.877,0.032,[0],0
MNIST,RF,TRUE,TRUE,CVAE,73,0.3,0,,0.903,0.121,[0],0
MNIST,RF,TRUE,TRUE,CVAE,73,0.4,0,,0.928,0.088,[0],0
MNIST,RF,TRUE,TRUE,CVAE,73,0.5,0,,0.942,0.027,[0],0
MNIST,RF,TRUE,TRUE,CVAE,73,0.6,0,,0.95,0.078,[0],0
MNIST,RF,TRUE,TRUE,CVAE,73,0.7,0,,0.954,0.035,[0],0
MNIST,RF,TRUE,TRUE,CVAE,73,0.8,0,,0.958,0.171,[0],0
MNIST,RF,TRUE,TRUE,CVAE,73,0.9,0,,0.959,0.101,[0],0
MNIST,RF,TRUE,TRUE,CVAE,73,1,0,,0.96,0.446,[0],0
MNIST,RF,TRUE,TRUE,CVAE,74,0.01,0,,0.676,0.05,[4],4
MNIST,RF,TRUE,TRUE,CVAE,74,0.05,0,,0.39,0.048,[4],4
MNIST,RF,TRUE,TRUE,CVAE,74,0.1,0,,0.681,0.053,[4],4
MNIST,RF,TRUE,TRUE,CVAE,74,0.2,0,,0.741,0.072,[4],4
MNIST,RF,TRUE,TRUE,CVAE,74,0.3,0,,0.784,0.059,[4],4
MNIST,RF,TRUE,TRUE,CVAE,74,0.4,0,,0.796,0.034,[4],4
MNIST,RF,TRUE,TRUE,CVAE,74,0.5,0,,0.833,0.061,[4],4
MNIST,RF,TRUE,TRUE,CVAE,74,0.6,0,,0.846,0.041,[4],4
MNIST,RF,TRUE,TRUE,CVAE,74,0.7,0,,0.877,0.029,[4],4
MNIST,RF,TRUE,TRUE,CVAE,74,0.8,0,,0.882,0.038,[4],4
MNIST,RF,TRUE,TRUE,CVAE,74,0.9,0,,0.888,0.016,[4],4
MNIST,RF,TRUE,TRUE,CVAE,74,1,0,,0.902,0.083,[4],4
MNIST,RF,TRUE,TRUE,CVAE,75,0.01,0,,0.079,0.024,[3],3
MNIST,RF,TRUE,TRUE,CVAE,75,0.05,0,,0.787,0.024,[3],3
MNIST,RF,TRUE,TRUE,CVAE,75,0.1,0,,0.793,0.031,[3],3
MNIST,RF,TRUE,TRUE,CVAE,75,0.2,0,,0.76,0.025,[3],3
MNIST,RF,TRUE,TRUE,CVAE,75,0.3,0,,0.862,0.03,[3],3
MNIST,RF,TRUE,TRUE,CVAE,75,0.4,0,,0.92,0.014,[3],3
MNIST,RF,TRUE,TRUE,CVAE,75,0.5,0,,0.937,0.016,[3],3
MNIST,RF,TRUE,TRUE,CVAE,75,0.6,0,,0.948,0.052,[3],3
MNIST,RF,TRUE,TRUE,CVAE,75,0.7,0,,0.952,0.023,[3],3
MNIST,RF,TRUE,TRUE,CVAE,75,0.8,0,,0.955,0.145,[3],3
MNIST,RF,TRUE,TRUE,CVAE,75,0.9,0,,0.955,0.16,[3],3
MNIST,RF,TRUE,TRUE,CVAE,75,1,0,,0.956,0.155,[3],3
MNIST,RF,TRUE,TRUE,CVAE,76,0.01,0,,0.341,0.183,[4],4
MNIST,RF,TRUE,TRUE,CVAE,76,0.05,0,,0.613,0.186,[4],4
MNIST,RF,TRUE,TRUE,CVAE,76,0.1,0,,0.639,0.203,[4],4
MNIST,RF,TRUE,TRUE,CVAE,76,0.2,0,,0.662,0.188,[4],4
