,dataset,weighting_fn,epoch_num,latent_size,num_samples,select_percent,instance_no,predict_label,label,r2,mse,element1,element3,process_time,target_model,local_output,Active_latent_dim,L1,L2,RSS,TSS,WRSR,WRSR2,auto_encoder_latent_dim
0,credit_one_hot,VAE,1000,6,5000,100,31,[1],1,0.844,0.037,1,0,17.6,RF,0.22,1,9.583378571,2.581777254,71.5714992,460.040771,0.57092471,1.040137822,6
0,credit_one_hot,VAE,1000,6,5000,100,32,[0],0,0.838,0.245,1,0,38.4,RF,0.24,1,10.0611713,2.848077881,75.20722197,463.1528383,0.573182108,1.043414017,6
0,credit_one_hot,VAE,1000,6,5000,100,33,[0],0,0.795,0,1,0,39.1,RF,0.04,2,6.245523553,1.658924539,14.86125884,72.38015086,0.427630487,0.773333098,6
0,credit_one_hot,VAE,1000,6,5000,100,34,[1],1,0.818,0.001,1,0,29.3,RF,0.02,1,7.578769447,1.955543762,57.19013356,314.9896232,0.536665929,0.974763971,6
0,credit_one_hot,VAE,1000,6,5000,100,35,[0],0,0.845,0.013,1,0,27.3,RF,0.37,1,10.44044398,2.749785655,75.77747198,487.3607958,0.578154135,1.051817572,6
0,credit_one_hot,VAE,1000,6,5000,100,36,[0],0,0.829,0,1,0,27.9,RF,0.04,2,6.791649023,1.85239542,32.68702921,191.4626203,0.484632764,0.881291761,6
0,credit_one_hot,VAE,1000,6,5000,100,37,[1],1,0.834,0.151,1,0,30.3,RF,0.09,1,8.865460181,2.357652492,70.06130789,422.3104892,0.567291342,1.027743145,6
0,credit_one_hot,VAE,1000,6,5000,100,38,[1],1,0.818,0.242,1,0,34.1,RF,0.01,1,7.915726515,2.012219345,60.69187216,333.3488972,0.534064356,0.97137855,6
0,credit_one_hot,VAE,1000,6,5000,100,39,[1],1,0.821,0.329,1,0,17.6,RF,0.11,1,10.36339681,2.785012259,80.4777156,449.0420323,0.571682025,1.035529829,6
0,credit_one_hot,VAE,1000,6,5000,100,40,[1],1,0.822,0,1,0,23.9,RF,0.06,1,8.283956719,2.098311349,63.05644237,353.4729727,0.543953885,0.988347399,6
0,credit_one_hot,VAE,1000,6,5000,100,41,[1],1,0.831,0,1,0,26.4,RF,0.05,1,8.560565408,2.203835236,62.96903616,372.3685151,0.545149919,0.987029431,6
0,credit_one_hot,VAE,1000,6,5000,100,42,[0],0,0.857,0.038,1,0,28,RF,0.48,2,8.934748626,2.427331251,59.04748803,412.2593856,0.539305476,0.98988675,6
0,credit_one_hot,VAE,1000,6,5000,100,43,[1],1,0.813,0.032,1,0,23.5,RF,0.04,1,7.756628386,1.982353205,59.79788954,320.2353696,0.534330491,0.967621112,6
0,credit_one_hot,VAE,1000,6,5000,100,44,[0],0,0.834,0,1,0,33.4,RF,0.19,1,10.36441848,2.861630805,77.36926537,465.3552376,0.567975122,1.036909264,6
0,credit_one_hot,VAE,1000,6,5000,100,45,[0],0,0.856,0.128,1,0,23,RF,0.41,2,9.177122233,2.563055452,63.53373632,441.0021565,0.554482357,1.002241652,6
0,credit_one_hot,VAE,1000,6,5000,100,46,[1],1,0.818,0.037,1,0,21.1,RF,0.06,1,8.088349341,2.096953885,63.19062289,348.1222956,0.540682102,0.984296132,6
0,credit_one_hot,VAE,1000,6,5000,100,47,[0],1,0.837,0.064,1,0,29.4,RF,0.37,1,10.43428803,2.900412087,74.79317032,459.8088108,0.572196185,1.033257595,6
0,credit_one_hot,VAE,1000,6,5000,100,48,[1],1,0.806,0.257,1,0,13.8,RF,0.09,1,6.769065841,1.792869763,49.51326261,254.976358,0.514110794,0.932121222,6
0,credit_one_hot,VAE,1000,6,5000,100,49,[0],0,0.837,0,1,0,6.5,RF,0.18,1,8.755842752,2.40088265,69.50955221,426.4677347,0.57641942,1.041231889,6
0,credit_one_hot,VAE,1000,6,5000,100,50,[0],0,0.823,0.001,1,0,35,RF,0.45,1,10.20800542,2.620995559,71.24244962,403.5407998,0.568431798,1.028165772,6
0,credit_one_hot,VAE,1000,6,5000,100,51,[1],1,0.832,0.02,1,0,32.8,RF,0.16,1,7.969448742,2.063227897,57.85889877,345.1033157,0.553620097,1.000129322,6
0,credit_one_hot,VAE,1000,6,5000,100,52,[1],0,0.779,0.311,1,0,31,RF,0.19,1,5.237479826,1.359241832,11.04860263,49.91362975,0.417468674,0.757979532,6
0,credit_one_hot,VAE,1000,6,5000,100,53,[1],1,0.849,0.011,1,0,26.5,RF,0.12,1,10.15029565,2.590740353,74.09802429,491.5912121,0.578689541,1.049433218,6
0,credit_one_hot,VAE,1000,6,5000,100,54,[1],1,0.833,0.247,1,0,28.6,RF,0.05,2,9.372724099,2.538411541,71.95431396,431.8168963,0.566378904,1.026046439,6
0,credit_one_hot,VAE,1000,6,5000,100,55,[0],0,0.852,0.047,1,0,20.8,RF,0.26,1,9.09589724,2.466414529,63.52776657,428.6942268,0.56891801,1.028865528,6
0,credit_one_hot,VAE,1000,6,5000,100,56,[1],1,0.812,0.008,1,0,17.3,RF,0.12,1,6.96294073,1.818688287,45.96380087,244.2708399,0.530418367,0.959071645,6
0,credit_one_hot,VAE,1000,6,5000,100,57,[0],0,0.838,0.021,1,0,23,RF,0.28,1,10.39725421,2.828854344,80.48376767,496.768209,0.582935081,1.053386229,6
0,credit_one_hot,VAE,1000,6,5000,100,58,[1],1,0.847,0.264,1,0,23.1,RF,0.22,2,10.32339344,2.842298925,74.76584432,487.1953294,0.564076607,1.02184546,6
0,credit_one_hot,VAE,1000,6,5000,100,59,[0],0,0.807,0.039,1,0,7.9,RF,0.25,2,6.253248142,1.876768008,27.37942612,141.9852973,0.476024926,0.862018061,6
0,credit_one_hot,VAE,1000,6,5000,100,60,[0],1,0.843,0.009,1,0,21.5,RF,0.24,1,8.620381054,2.334740791,64.66798338,413.1784811,0.561445794,1.023116939,6
0,credit_one_hot,VAE,1000,6,5000,100,61,[1],1,0.76,0,1,0,26.8,RF,0.01,1,4.601211603,1.228337224,27.58146794,114.7144793,0.450891231,0.820307248,6
0,credit_one_hot,VAE,1000,6,5000,100,62,[1],1,0.845,0.003,1,0,14.1,RF,0.23,1,9.141595528,2.676717097,65.77761343,424.0220398,0.565802018,1.028928801,6
0,credit_one_hot,VAE,1000,6,5000,100,63,[0],0,0.838,0.027,1,0,29.5,RF,0.21,1,10.16274034,2.767747839,77.9466559,482.6372735,0.580786562,1.048422339,6
0,credit_one_hot,VAE,1000,6,5000,100,64,[0],0,0.634,0.027,1,0,21.4,RF,0.25,3,3.899974338,0.89932796,4.005144488,10.93402338,0.334718327,0.605404121,6
0,credit_one_hot,VAE,1000,6,5000,100,65,[1],1,0.842,0.005,1,0,27.5,RF,0.49,1,8.8243564,2.327929608,63.61472606,402.906985,0.556027719,1.006720195,6
0,credit_one_hot,VAE,1000,6,5000,100,66,[1],1,0.769,0.121,1,0,19.7,RF,0,0,4.928559452,1.293373497,32.68069599,141.6908217,0.465644576,0.84932492,6
0,credit_one_hot,VAE,1000,6,5000,100,67,[1],1,0.823,0.044,1,0,23.2,RF,0.01,1,6.411274985,1.949860934,50.0484862,282.1492142,0.543465722,0.984540558,6
0,credit_one_hot,VAE,1000,6,5000,100,68,[1],1,0.787,0.021,1,0,13.8,RF,0.1,1,5.548316899,1.464959101,38.01607637,178.2259055,0.493330907,0.890868283,6
0,credit_one_hot,VAE,1000,6,5000,100,69,[0],0,0.81,0.09,1,0,28,RF,0.45,1,7.090619016,1.850167922,50.33562501,264.4612661,0.524958333,0.960347631,6
0,credit_one_hot,VAE,1000,6,5000,100,70,[1],1,0.829,0.018,1,0,20.9,RF,0.06,2,10.48640055,2.836726762,77.40076287,453.2058717,0.570051263,1.035147021,6
0,credit_one_hot,VAE,1000,6,5000,100,71,[0],1,0.807,0.01,1,0,20.7,RF,0.43,1,7.276044992,1.874133274,52.99377175,273.9926868,0.525075595,0.947109596,6
0,credit_one_hot,VAE,1000,6,5000,100,72,[0],0,0.809,0,1,0,22.3,RF,0.06,3,4.954203664,1.266614929,11.48204829,60.19010624,0.431430182,0.776652838,6
0,credit_one_hot,VAE,1000,6,5000,100,73,[1],1,0.801,0,1,0,21.4,RF,0.15,0,6.411217939,1.674595856,45.00303155,225.8988031,0.504399515,0.913594705,6
0,credit_one_hot,VAE,1000,6,5000,100,74,[1],0,0.811,0.003,1,0,22.3,RF,0.02,1,7.943932063,1.954089846,58.93345593,312.549832,0.536165403,0.969944073,6
0,credit_one_hot,VAE,1000,6,5000,100,75,[1],1,0.853,0.007,1,0,26.7,RF,0.13,1,8.634026504,2.332805733,62.43186137,424.3973856,0.560674851,1.014160721,6
0,credit_one_hot,VAE,1000,6,5000,100,76,[0],0,0.807,0.033,1,0,17.6,RF,0.24,3,5.91829617,1.755602074,31.82817452,165.1901877,0.489006808,0.889422543,6
0,credit_one_hot,VAE,1000,6,5000,100,77,[0],0,0.739,0.002,1,0,19.1,RF,0.15,2,5.167558291,1.246641645,8.058235369,30.88270505,0.38665022,0.702394667,6
0,credit_one_hot,VAE,1000,6,5000,100,78,[0],0,0.842,0.009,1,0,9.1,RF,0.15,2,5.517090494,1.480496726,30.96353753,195.8599944,0.500168803,0.900893912,6
0,credit_one_hot,VAE,1000,6,5000,100,79,[1],1,0.849,0.308,1,0,23.2,RF,0.05,1,8.657682503,2.298505624,60.25957085,398.4574581,0.558053608,0.998415154,6
0,credit_one_hot,VAE,1000,6,5000,100,80,[0],0,0.833,0.007,1,0,12.2,RF,0.17,2,5.103881563,1.294284001,13.21467245,79.02984927,0.439412089,0.797333539,6
0,credit_one_hot,VAE,1000,6,5000,100,81,[0],0,0.848,0.002,1,0,15.9,RF,0.1,2,8.716048042,2.281812723,48.50776951,319.3437726,0.537587228,0.965768306,6
0,credit_one_hot,VAE,1000,6,5000,100,82,[1],1,0.824,0.003,1,0,21.5,RF,0.07,1,7.999940139,2.167850181,63.14273932,357.7771097,0.547945313,0.997492796,6
0,credit_one_hot,VAE,1000,6,5000,100,83,[1],1,0.834,0.015,1,0,29.3,RF,0.15,1,10.65969236,3.041812418,78.33901254,473.3055269,0.583178105,1.062079459,6
0,credit_one_hot,VAE,1000,6,5000,100,84,[1],1,0.818,0.001,1,0,22.3,RF,0.05,1,9.44566204,2.497081374,71.16274017,390.9580138,0.556983861,1.009263696,6
0,credit_one_hot,VAE,1000,6,5000,100,85,[0],0,0.855,0.034,1,0,26.6,RF,0.21,2,7.158493994,2.011031124,44.17117226,303.8128574,0.526818423,0.954529053,6
0,credit_one_hot,VAE,1000,6,5000,100,86,[1],1,0.844,0.032,1,0,22.5,RF,0.19,1,8.663639953,2.314912207,60.87210222,389.9083036,0.554842983,1.004512381,6
0,credit_one_hot,VAE,1000,6,5000,100,87,[0],0,0.826,0.346,1,0,30.8,RF,0.03,2,9.312019078,2.453366152,55.31541108,318.1808896,0.541536392,0.977994279,6
0,credit_one_hot,VAE,1000,6,5000,100,88,[0],1,0.858,0.031,1,0,27.9,RF,0.48,2,8.879325754,2.478893907,60.35827477,426.3907172,0.552508881,0.998753019,6
0,credit_one_hot,VAE,1000,6,5000,100,89,[1],1,0.835,0.309,1,0,17.3,RF,0.14,1,9.547022593,2.43936749,73.57136885,446.6156877,0.570269434,1.034254405,6
0,credit_one_hot,VAE,1000,6,5000,100,90,[1],1,0.826,0.001,1,0,19.5,RF,0.02,1,8.42856337,2.198238772,64.60508242,371.3400521,0.557848575,1.004245181,6
0,credit_one_hot,VAE,1000,6,5000,100,91,[1],1,0.81,0.034,1,0,27.6,RF,0.07,1,7.367748018,1.914795679,53.52954406,281.2216066,0.548863163,0.991334046,6
0,credit_one_hot,VAE,1000,6,5000,100,92,[1],0,0.817,0.016,1,0,18,RF,0.35,3,5.311714346,1.437282488,42.7356468,234.0523889,0.51690912,0.928729719,6
0,credit_one_hot,VAE,1000,6,5000,100,93,[1],1,0.845,0.158,1,0,23.2,RF,0.11,1,7.770182315,2.154725746,59.51765649,385.1211803,0.557299325,1.018488974,6
0,credit_one_hot,VAE,1000,6,5000,100,94,[0],0,0.766,0.015,1,0,24.8,RF,0.01,2,6.714781538,1.778821422,15.03418538,64.36585148,0.42609443,0.77397557,6
0,credit_one_hot,VAE,1000,6,5000,100,95,[1],1,0.841,0.008,1,0,19,RF,0.03,1,8.142580059,2.264360432,62.54008788,392.4962473,0.555478182,1.002918996,6
0,credit_one_hot,VAE,1000,6,5000,100,96,[1],1,0.802,0.003,1,0,24.6,RF,0.28,3,7.740455733,2.088820466,29.23000294,147.7950646,0.488364638,0.885415529,6
0,credit_one_hot,VAE,1000,6,5000,100,97,[0],0,0.814,0.015,1,0,20.1,RF,0.43,1,8.354025957,2.108407742,66.28594571,357.1207408,0.550278175,1.006063415,6
0,credit_one_hot,VAE,1000,6,5000,100,98,[0],1,0.855,0.102,1,0,26.2,RF,0.38,1,9.196879032,2.521234776,64.26724321,442.2898481,0.566273425,1.018574092,6
0,credit_one_hot,VAE,1000,6,5000,100,99,[1],1,0.86,0.005,1,0,25.5,RF,0.19,1,8.333035633,2.096413135,52.64440353,376.1372044,0.547628999,0.995117835,6
0,credit_one_hot,VAE,1000,6,5000,100,0,[0],1,0.976,0.06,1,0,14.8,SVM,0.215384652,1,4.359154948,1.088859561,5.190600873,217.7164574,0.462659824,0.837111051,6
0,credit_one_hot,VAE,1000,6,5000,100,1,[1],1,0.978,0.003,1,0,23.6,SVM,0.060734138,1,4.674725616,1.101131673,5.357198662,243.5861617,0.471695803,0.856352274,6
0,credit_one_hot,VAE,1000,6,5000,100,2,[0],0,0.968,0.001,1,0,16.9,SVM,0.073555645,2,5.643706101,1.265024762,2.407470641,74.4515047,0.436216785,0.794592091,6
0,credit_one_hot,VAE,1000,6,5000,100,3,[1],1,0.972,0.002,1,0,21.7,SVM,0.041668849,1,5.058332935,1.195148795,5.657997896,204.0270256,0.472279114,0.857188303,6
0,credit_one_hot,VAE,1000,6,5000,100,4,[1],1,0.978,0.014,1,0,13.4,SVM,0.059788301,1,5.68564373,1.371815045,5.745069212,256.9484458,0.491616282,0.886914964,6
0,credit_one_hot,VAE,1000,6,5000,100,5,[1],1,0.968,0.001,1,0,30.9,SVM,0.059051106,1,3.884004714,0.995654967,3.985806731,125.3600965,0.436113584,0.795115626,6
0,credit_one_hot,VAE,1000,6,5000,100,6,[1],1,0.978,0.026,1,0,30.8,SVM,0.148716225,1,5.710958326,1.528164668,5.919543801,264.8115767,0.479221081,0.869726789,6
0,credit_one_hot,VAE,1000,6,5000,100,7,[0],0,0.983,0.514,1,0,21.6,SVM,0.036870781,2,5.411083636,1.253838401,5.63382285,324.5841357,0.481063655,0.873088761,6
0,credit_one_hot,VAE,1000,6,5000,100,8,[0],1,0.975,0.275,1,0,18.2,SVM,0.189698777,1,4.298177071,1.063514455,5.220788346,208.2079232,0.463179678,0.845410548,6
0,credit_one_hot,VAE,1000,6,5000,100,9,[1],1,0.961,0.001,1,0,42.7,SVM,0.043022577,1,3.751581923,0.956903927,3.089673736,79.93870978,0.419896269,0.764217979,6
0,credit_one_hot,VAE,1000,6,5000,100,10,[0],0,0.983,0.07,1,0,32.2,SVM,0.383401054,3,5.291720692,1.329739276,3.705318607,216.4528794,0.443572848,0.803164672,6
0,credit_one_hot,VAE,1000,6,5000,100,11,[0],1,0.962,0.133,1,0,38.5,SVM,0.422665936,1,3.417523666,0.929328549,3.343139807,88.66525828,0.408883534,0.741397995,6
0,credit_one_hot,VAE,1000,6,5000,100,12,[1],1,0.971,0.017,1,0,37.1,SVM,0.038917661,1,3.505354477,0.903802381,3.79214246,129.1047982,0.424323754,0.767343825,6
0,credit_one_hot,VAE,1000,6,5000,100,13,[0],0,0.978,0.171,1,0,38.1,SVM,0.155453495,2,5.821939308,1.502269261,6.999133991,320.0628972,0.486545141,0.884133259,6
0,credit_one_hot,VAE,1000,6,5000,100,14,[1],1,0.957,0.001,1,0,34.7,SVM,0.015784823,1,3.537708606,0.950593934,3.62394149,85.15385774,0.416519574,0.7556678,6
0,credit_one_hot,VAE,1000,6,5000,100,15,[0],0,0.978,0.012,1,0,33,SVM,0.131040983,2,6.286781228,1.438484732,5.365055385,249.4516107,0.465781325,0.846368104,6
0,credit_one_hot,VAE,1000,6,5000,100,16,[0],0,0.983,0.004,1,0,35.1,SVM,0.079841949,2,5.488072037,1.375895129,4.799215575,286.4228881,0.467631458,0.847334221,6
0,credit_one_hot,VAE,1000,6,5000,100,17,[1],1,0.959,0,1,0,35.4,SVM,0.028350446,1,3.740453502,0.944221441,2.917661364,71.73910338,0.423283311,0.760667686,6
0,credit_one_hot,VAE,1000,6,5000,100,18,[0],1,0.985,0.022,1,0,31.8,SVM,0.369958099,2,4.878806206,1.367345311,3.98114773,262.6397642,0.456552506,0.83530415,6
0,credit_one_hot,VAE,1000,6,5000,100,19,[1],1,0.958,0,1,0,44.9,SVM,0.017375379,1,3.270489582,0.892584529,2.945070789,70.2117316,0.411788205,0.747001873,6
0,credit_one_hot,VAE,1000,6,5000,100,20,[0],0,0.981,0,1,0,20.9,SVM,0.097968954,2,4.997917137,1.288558129,2.954132265,154.1112835,0.450784644,0.811965658,6
0,credit_one_hot,VAE,1000,6,5000,100,21,[0],0,0.982,0.285,1,0,24.9,SVM,0.104784618,2,5.721637715,1.40645297,5.708384042,312.2662493,0.486864375,0.884846203,6
0,credit_one_hot,VAE,1000,6,5000,100,22,[1],1,0.978,0.129,1,0,32.8,SVM,0.047958836,1,4.586777321,1.113729651,5.793622243,259.9542207,0.483619854,0.87609095,6
0,credit_one_hot,VAE,1000,6,5000,100,23,[1],0,0.962,0.002,1,0,20.8,SVM,0.130861838,1,4.178374003,1.023735402,3.480433057,91.33798419,0.439790256,0.789255098,6
0,credit_one_hot,VAE,1000,6,5000,100,24,[0],0,0.973,0.307,1,0,35.3,SVM,0.114443475,2,4.564422786,1.148628263,5.976780135,225.2696095,0.46695353,0.842880365,6
0,credit_one_hot,VAE,1000,6,5000,100,25,[0],0,0.979,0.001,1,0,34.4,SVM,0.128569423,1,4.57399276,1.059725168,5.491273776,260.1248165,0.465797212,0.844725741,6
0,credit_one_hot,VAE,1000,6,5000,100,26,[1],1,0.971,0.002,1,0,32.3,SVM,0.034677918,1,4.960176902,1.259266152,5.314336046,181.4656424,0.459236898,0.834823663,6
0,credit_one_hot,VAE,1000,6,5000,100,27,[1],1,0.979,0.082,1,0,36.8,SVM,0.046413362,1,3.740402173,0.902921019,4.111074911,194.1723586,0.443591299,0.8021223,6
0,credit_one_hot,VAE,1000,6,5000,100,28,[1],0,0.974,0,1,0,32.9,SVM,0.035698612,1,4.207212248,1.042416392,5.37940263,205.774046,0.458293405,0.832416234,6
0,credit_one_hot,VAE,1000,6,5000,100,29,[1],1,0.983,0,1,0,36.9,SVM,0.328888839,2,4.876525905,1.204990264,4.36534213,259.3993162,0.465525229,0.840409741,6
0,credit_one_hot,VAE,1000,6,5000,100,30,[0],0,0.965,0.001,1,0,24.6,SVM,0.081297028,3,5.389152395,1.18858393,2.084496738,58.76020539,0.433065639,0.782101195,6
0,credit_one_hot,VAE,1000,6,5000,100,31,[1],1,0.98,0.314,1,0,40.8,SVM,0.042793424,1,4.354951201,1.063936,5.208378245,261.3302112,0.461616046,0.839099727,6
0,credit_one_hot,VAE,1000,6,5000,100,32,[0],0,0.978,0.076,1,0,22.7,SVM,0.196468018,1,5.728753238,1.386056808,6.165432365,276.0389267,0.489313112,0.889239225,6
0,credit_one_hot,VAE,1000,6,5000,100,33,[0],0,0.976,0,1,0,30.7,SVM,0.045008648,2,6.027783274,1.310531761,3.254824345,135.8605449,0.443104179,0.800764538,6
0,credit_one_hot,VAE,1000,6,5000,100,34,[1],1,0.972,0.005,1,0,33.4,SVM,0.021089744,1,3.433324005,0.909800235,3.866293503,136.0484009,0.438282614,0.792560269,6
0,credit_one_hot,VAE,1000,6,5000,100,35,[0],0,0.981,0.363,1,0,24.2,SVM,0.138621367,1,4.567641271,1.070640019,5.304372148,281.3540473,0.466914182,0.841149263,6
0,credit_one_hot,VAE,1000,6,5000,100,36,[0],0,0.979,0.033,1,0,26,SVM,0.07457445,2,6.41029394,1.403984949,5.292636559,246.3301073,0.471208797,0.85423076,6
0,credit_one_hot,VAE,1000,6,5000,100,37,[1],1,0.978,0.001,1,0,21.1,SVM,0.039204143,1,4.301420527,1.034548884,4.906318349,222.3005482,0.454268365,0.823607398,6
0,credit_one_hot,VAE,1000,6,5000,100,38,[1],1,0.974,0,1,0,31.3,SVM,0.022119863,1,3.601991609,0.936224182,4.139024898,157.1388101,0.44199288,0.807219005,6
0,credit_one_hot,VAE,1000,6,5000,100,39,[1],1,0.977,0.18,1,0,22.5,SVM,0.029794853,1,4.944382947,1.162203064,5.412872636,237.2846357,0.477439636,0.861400591,6
0,credit_one_hot,VAE,1000,6,5000,100,40,[1],1,0.973,0.26,1,0,38.3,SVM,0.027127799,1,3.739562441,0.97097982,4.383338469,160.7396626,0.449958407,0.81527879,6
0,credit_one_hot,VAE,1000,6,5000,100,41,[1],1,0.974,0.01,1,0,35.3,SVM,0.036049715,1,4.171054817,1.036612395,4.494213308,174.9757404,0.450360961,0.818557696,6
0,credit_one_hot,VAE,1000,6,5000,100,42,[0],0,0.974,0.001,1,0,38,SVM,0.176375866,2,4.839897921,1.267695512,6.694233444,261.1198705,0.479194082,0.874428748,6
0,credit_one_hot,VAE,1000,6,5000,100,43,[1],1,0.971,0.295,1,0,41,SVM,0.048779673,1,3.672239463,0.926606421,4.44970008,155.5188651,0.437672799,0.793804998,6
0,credit_one_hot,VAE,1000,6,5000,100,44,[0],0,0.977,0.142,1,0,27.4,SVM,0.107447656,1,6.149919375,1.438381706,6.419992586,279.9690686,0.487283959,0.881335356,6
0,credit_one_hot,VAE,1000,6,5000,100,45,[0],0,0.973,0.042,1,0,24.2,SVM,0.298322492,2,4.633011095,1.188273864,7.051548767,261.9581749,0.483604508,0.87300708,6
0,credit_one_hot,VAE,1000,6,5000,100,46,[1],1,0.976,0.336,1,0,30.3,SVM,0.010709903,1,3.659475361,0.920609948,4.070914183,170.4061617,0.441076732,0.801190117,6
0,credit_one_hot,VAE,1000,6,5000,100,47,[0],1,0.976,0.011,1,0,28.2,SVM,0.200746152,1,5.58907666,1.335100747,6.071339072,257.9787804,0.483212319,0.88269305,6
0,credit_one_hot,VAE,1000,6,5000,100,48,[1],1,0.96,0.003,1,0,31.2,SVM,0.030037586,1,3.661890319,0.991827212,4.169204794,104.0832983,0.440491976,0.798765674,6
0,credit_one_hot,VAE,1000,6,5000,100,49,[0],0,0.978,0.001,1,0,32.1,SVM,0.107362373,1,4.509049806,1.089950108,5.195314317,238.7451918,0.466526175,0.848599975,6
0,credit_one_hot,VAE,1000,6,5000,100,50,[0],0,0.97,0.181,1,0,37.3,SVM,0.369281914,1,5.32022746,1.291943195,5.776690114,191.0103664,0.467205188,0.853089083,6
0,credit_one_hot,VAE,1000,6,5000,100,51,[1],1,0.969,0.005,1,0,37.3,SVM,0.084675063,1,4.372196137,1.173220819,5.278173991,171.0946501,0.463852758,0.836332509,6
0,credit_one_hot,VAE,1000,6,5000,100,52,[0],0,0.98,0.028,1,0,27.8,SVM,0.312500498,1,5.176948468,1.257744414,1.984313108,100.3832928,0.43329286,0.78634574,6
0,credit_one_hot,VAE,1000,6,5000,100,53,[1],1,0.983,0.001,1,0,28.8,SVM,0.041468137,1,4.356760483,1.040873259,4.848423411,293.2674084,0.467793594,0.851767205,6
0,credit_one_hot,VAE,1000,6,5000,100,54,[1],1,0.972,0.002,1,0,16.9,SVM,0.010704275,2,5.641236411,1.393967841,6.677144738,238.153403,0.484059169,0.885242845,6
0,credit_one_hot,VAE,1000,6,5000,100,55,[0],0,0.983,0.172,1,0,27.8,SVM,0.122320966,1,4.937404983,1.138882829,5.31692611,305.6775213,0.477016936,0.86495159,6
0,credit_one_hot,VAE,1000,6,5000,100,56,[1],1,0.959,0.037,1,0,24.4,SVM,0.069594494,1,4.478552369,1.057294091,3.986463835,98.22049225,0.440612349,0.797270337,6
0,credit_one_hot,VAE,1000,6,5000,100,57,[0],0,0.981,0.009,1,0,27.7,SVM,0.297984045,1,4.779481001,1.111386415,5.765125416,306.4920533,0.470084887,0.855284937,6
0,credit_one_hot,VAE,1000,6,5000,100,58,[1],1,0.979,0.28,1,0,16.4,SVM,0.094885502,2,4.720733098,1.113650766,6.253024098,295.5260338,0.484772138,0.873864862,6
0,credit_one_hot,VAE,1000,6,5000,100,59,[0],0,0.98,0.426,1,0,27.6,SVM,0.090204139,2,5.985847946,1.407114107,4.030140849,205.151224,0.44425493,0.800936553,6
0,credit_one_hot,VAE,1000,6,5000,100,60,[0],1,0.978,0.25,1,0,27.5,SVM,0.139068027,1,4.92167834,1.170117393,5.383340847,241.9517382,0.481497268,0.865203644,6
0,credit_one_hot,VAE,1000,6,5000,100,61,[1],1,0.951,0.001,1,0,25.4,SVM,0.006624188,1,3.126136813,0.863940579,2.514400149,51.00272394,0.388809203,0.709676387,6
0,credit_one_hot,VAE,1000,6,5000,100,62,[1],1,0.979,0.168,1,0,27.9,SVM,0.085001152,1,6.188018046,1.483277001,6.134718934,292.4972827,0.489826062,0.886217805,6
0,credit_one_hot,VAE,1000,6,5000,100,63,[0],0,0.98,0.011,1,0,21.2,SVM,0.1971728,1,4.738397808,1.094546867,5.57306561,277.3669714,0.469957293,0.853683766,6
0,credit_one_hot,VAE,1000,6,5000,100,64,[0],0,0.948,0.024,1,0,16.7,SVM,0.311183737,3,4.751508466,1.060747899,1.733410984,33.18663827,0.395592592,0.723006781,6
0,credit_one_hot,VAE,1000,6,5000,100,65,[0],1,0.974,0.163,1,0,21.5,SVM,0.259451252,1,4.493527896,1.139586118,5.848766489,221.8270641,0.473679199,0.863162282,6
0,credit_one_hot,VAE,1000,6,5000,100,66,[1],1,0.953,0,1,0,28.1,SVM,0.027393084,0,3.048145306,0.846709275,2.49271102,52.62478289,0.407352003,0.737280274,6
0,credit_one_hot,VAE,1000,6,5000,100,67,[1],1,0.955,0.001,1,0,23.7,SVM,0.010901685,1,3.93176123,1.024384397,4.574664136,102.7959051,0.429756638,0.776925034,6
0,credit_one_hot,VAE,1000,6,5000,100,68,[1],1,0.959,0.046,1,0,21.6,SVM,0.0563424,1,3.859847718,0.970949111,2.999756657,73.59967806,0.409976482,0.739864883,6
0,credit_one_hot,VAE,1000,6,5000,100,69,[0],0,0.968,0.214,1,0,21.3,SVM,0.339887787,1,4.196779928,1.031416361,3.856464074,118.6983184,0.428967691,0.779602886,6
0,credit_one_hot,VAE,1000,6,5000,100,70,[1],1,0.974,0.184,1,0,32.3,SVM,0.040254544,2,5.652120201,1.325406664,6.396765462,241.4046356,0.480022632,0.871755064,6
0,credit_one_hot,VAE,1000,6,5000,100,71,[0],1,0.958,0.036,1,0,22.4,SVM,0.396332317,1,3.661060145,0.959995056,4.488653984,107.0121224,0.430865069,0.789048163,6
0,credit_one_hot,VAE,1000,6,5000,100,72,[0],0,0.986,0.016,1,0,19.2,SVM,0.231813017,3,4.792565818,1.182749443,1.647962485,121.2209212,0.42683134,0.771207237,6
0,credit_one_hot,VAE,1000,6,5000,100,73,[1],1,0.962,0,1,0,29.9,SVM,0.042612768,0,3.487326088,0.938362068,3.571933445,93.73408894,0.424691123,0.766647215,6
0,credit_one_hot,VAE,1000,6,5000,100,74,[1],0,0.972,0.066,1,0,20.3,SVM,0.029054884,1,3.573745743,0.916895279,4.120721347,145.4232582,0.427328011,0.775478214,6
0,credit_one_hot,VAE,1000,6,5000,100,75,[1],1,0.979,0,1,0,32.9,SVM,0.102939214,1,5.023044316,1.192641058,5.861957909,274.5878235,0.471234646,0.857892176,6
0,credit_one_hot,VAE,1000,6,5000,100,76,[1],0,0.98,0.145,1,0,23.8,SVM,0.35199053,3,5.873145869,1.357262637,4.472005913,224.5782341,0.446296271,0.813046463,6
