,dataset,weighting_fn,epoch_num,latent_size,num_samples,select_percent,instance_no,predict_label,label,r2,mse,element1,element3,process_time,target_model,local_output,Active_latent_dim,L1,L2,RSS,TSS,WRSR,WRSR2,Peason,spearman,Kendor,auto_encoder_latent_dim
0,credit_one_hot,VAE,1000,6,5000,100,50,[1],0,0.949,0.015,1,0,27.9,NN,0.292438626,1,5.790392614,1.384819975,10.74816673,210.684599,0.461404789,0.835414471,-0.246133818,-0.198455769,-0.132137499,6
0,credit_one_hot,VAE,1000,6,5000,100,51,[1],1,0.963,0.041,1,0,31.8,NN,0.081294954,1,5.208572967,1.369102432,7.45741005,200.6385198,0.459245116,0.836472446,-0.274932034,-0.274297241,-0.185448654,6
0,credit_one_hot,VAE,1000,6,5000,100,52,[0],0,0.964,0,1,0,29.1,NN,4.98E-11,1,5.025773623,1.292892257,3.463618637,95.84094096,0.42525769,0.773097796,-0.24299083,-0.281618602,-0.188757057,6
0,credit_one_hot,VAE,1000,6,5000,100,53,[1],1,0.968,0.002,1,0,26.8,NN,0.007961631,1,5.77312742,1.419171543,11.17367835,348.5089172,0.477850583,0.863065088,-0.253002429,-0.193709944,-0.128437153,6
0,credit_one_hot,VAE,1000,6,5000,100,54,[1],1,0.95,0.032,1,0,33.7,NN,0.002487123,2,6.832728817,1.660211365,14.00952807,281.0460693,0.49754146,0.902233308,-0.210578785,-0.166572633,-0.111381561,6
0,credit_one_hot,VAE,1000,6,5000,100,55,[0],0,0.97,0.318,1,0,29.1,NN,0.030006576,1,6.426007036,1.622656652,9.825080534,333.0377384,0.48949924,0.892248474,-0.188791831,-0.095503391,-0.062777608,6
0,credit_one_hot,VAE,1000,6,5000,100,56,[1],1,0.954,0.071,1,0,28.1,NN,0.020179212,1,5.177793854,1.231931382,5.791479889,125.3210498,0.428744276,0.782174248,-0.298097339,-0.310077006,-0.20980434,6
0,credit_one_hot,VAE,1000,6,5000,100,57,[1],0,0.968,0.131,1,0,24.9,NN,0.329054892,1,5.863531566,1.390763603,11.09966708,344.4549702,0.470538325,0.852395947,-0.19523433,-0.195166699,-0.129552076,6
0,credit_one_hot,VAE,1000,6,5000,100,58,[1],1,0.961,0,1,0,18.9,NN,0.217824399,2,6.109287027,1.399543039,12.45746344,322.3331044,0.479963282,0.87567224,-0.193410582,-0.174769648,-0.116068992,6
0,credit_one_hot,VAE,1000,6,5000,100,59,[0],0,0.958,0.277,1,0,24.9,NN,0.073651716,2,7.574474978,1.88199189,9.983347351,235.4365951,0.476920513,0.870231471,-0.196556323,-0.130623561,-0.086751444,6
0,credit_one_hot,VAE,1000,6,5000,100,60,[0],1,0.966,0.046,1,0,23,NN,0.069119669,1,6.291903552,1.497704614,9.036279652,267.0850099,0.470568865,0.851776307,-0.259348824,-0.222455404,-0.149790622,6
0,credit_one_hot,VAE,1000,6,5000,100,61,[1],1,0.935,0,1,0,23.7,NN,0.001001954,1,4.007456989,1.014687367,3.610679733,55.60292556,0.393043625,0.711003304,-0.228223829,-0.272421524,-0.183885185,6
0,credit_one_hot,VAE,1000,6,5000,100,62,[1],1,0.959,0.009,1,0,21.7,NN,0.088126779,1,7.918632713,1.803455594,13.58054586,332.1038966,0.50304217,0.911561285,-0.171697685,-0.129899969,-0.086654145,6
0,credit_one_hot,VAE,1000,6,5000,100,63,[1],0,0.966,0.241,1,0,25.2,NN,0.385195494,1,5.841422217,1.352218076,10.69829086,314.5974467,0.466352797,0.835413856,-0.228810041,-0.198191108,-0.132947101,6
0,credit_one_hot,VAE,1000,6,5000,100,64,[0],0,0.898,0,1,0,9.6,NN,0.000847967,3,5.038987176,1.194620485,2.823302572,27.67955249,0.391060818,0.70427497,-0.213363039,-0.335176634,-0.225790264,6
0,credit_one_hot,VAE,1000,6,5000,100,65,[0],1,0.962,0.082,1,0,21.5,NN,0.35061866,1,5.811767436,1.418534356,9.595746364,251.7541067,0.460595643,0.84488647,-0.252856493,-0.253205591,-0.1704635,6
0,credit_one_hot,VAE,1000,6,5000,100,66,[1],1,0.938,0,1,0,23,NN,0.008546114,0,3.934736125,1.005169053,3.746437889,60.40533999,0.389262863,0.705508896,-0.231866612,-0.242388473,-0.163258663,6
0,credit_one_hot,VAE,1000,6,5000,100,67,[1],1,0.949,0.024,1,0,19.1,NN,0.005454004,1,4.312213138,1.140995097,6.623412058,130.9484896,0.439007918,0.797202262,-0.266488883,-0.279243841,-0.187967444,6
0,credit_one_hot,VAE,1000,6,5000,100,68,[1],1,0.946,0.01,1,0,23.8,NN,0.034214139,1,4.635134715,1.136378664,4.956392365,91.17154337,0.417889085,0.759328147,-0.259849657,-0.267242994,-0.179369793,6
0,credit_one_hot,VAE,1000,6,5000,100,69,[0],0,0.957,0.092,1,0,17.6,NN,0.332843691,1,5.491147069,1.284738828,6.173464697,142.0211127,0.449638337,0.815790402,-0.266432166,-0.218863889,-0.147086167,6
0,credit_one_hot,VAE,1000,6,5000,100,70,[1],1,0.948,0.001,1,0,48.3,NN,0.017047584,2,6.370157929,1.464742389,13.37150106,258.0808313,0.476577085,0.865467839,-0.224390022,-0.173089099,-0.115869263,6
0,credit_one_hot,VAE,1000,6,5000,100,71,[1],1,0.946,0.005,1,0,77.1,NN,0.438184917,1,4.055896343,1.038145075,7.150206402,132.4796102,0.423268237,0.76053512,-0.265011728,-0.279473386,-0.187094816,6
0,credit_one_hot,VAE,1000,6,5000,100,72,[0],0,0.971,0.001,1,0,59.3,NN,0.000000203,3,5.150551387,1.275645832,2.825754988,96.17515518,0.4210893,0.759500712,-0.263811338,-0.31476893,-0.21208088,6
0,credit_one_hot,VAE,1000,6,5000,100,73,[1],1,0.95,0,1,0,71,NN,0.05625689,0,4.714826684,1.162817651,5.715758062,113.6887657,0.424837546,0.769798165,-0.240965697,-0.254060494,-0.170513224,6
0,credit_one_hot,VAE,1000,6,5000,100,74,[1],0,0.954,0.042,1,0,10.9,NN,0.011066496,1,4.316229872,1.068748561,7.46814747,162.7491672,0.42168293,0.763135751,-0.258508458,-0.233610468,-0.157295695,6
0,credit_one_hot,VAE,1000,6,5000,100,75,[1],1,0.97,0.024,1,0,37.5,NN,0.070941985,1,6.38516815,1.549512243,8.879459963,298.2699514,0.493476518,0.88880971,-0.222932416,-0.151725729,-0.101687478,6
0,credit_one_hot,VAE,1000,6,5000,100,76,[0],0,0.951,0.039,1,0,16.4,NN,0.157055706,3,7.927744338,1.82614091,11.63192007,239.0363256,0.470237233,0.851022956,-0.238242599,-0.143039947,-0.095251485,6
0,credit_one_hot,VAE,1000,6,5000,100,77,[0],0,0.945,0.001,1,0,53,NN,0.07614442,2,6.047878853,1.399499383,4.003234453,73.29349308,0.430638308,0.781969802,-0.217419822,-0.324115568,-0.216491134,6
0,credit_one_hot,VAE,1000,6,5000,100,78,[0],0,0.969,0.017,1,0,48.8,NN,0.158207864,2,6.542225476,1.731458833,8.138511087,263.6306536,0.483648731,0.875530253,-0.215206712,-0.132028709,-0.088167811,6
0,credit_one_hot,VAE,1000,6,5000,100,79,[1],1,0.964,0,1,0,73.7,NN,0.065414548,1,5.732765515,1.412392102,8.945885783,246.3281389,0.477926983,0.86251786,-0.251986548,-0.241954525,-0.162331766,6
0,credit_one_hot,VAE,1000,6,5000,100,80,[0],0,0.972,0.001,1,0,55.2,NN,0.0000375,2,5.58410139,1.436534494,3.808788245,136.1656676,0.440526543,0.79703624,-0.221271479,-0.286291266,-0.192780016,6
0,credit_one_hot,VAE,1000,6,5000,100,81,[0],0,0.969,0.055,1,0,33.3,NN,0.039523076,2,6.390862982,1.619073427,9.455795515,303.2298634,0.476724869,0.861084949,-0.225305785,-0.121246997,-0.079319806,6
0,credit_one_hot,VAE,1000,6,5000,100,82,[1],1,0.958,0,1,0,17.5,NN,0.070596159,1,5.024819258,1.228974747,8.603180861,202.9236762,0.447313565,0.810909525,-0.257900499,-0.251518786,-0.16868041,6
0,credit_one_hot,VAE,1000,6,5000,100,83,[1],1,0.96,0.302,1,0,37.4,NN,0.033147812,1,7.492515452,1.634695595,12.41843717,310.6421655,0.487397024,0.869147219,-0.21218009,-0.200875832,-0.134165255,6
0,credit_one_hot,VAE,1000,6,5000,100,84,[1],1,0.951,0.733,1,0,45.9,NN,0.003205061,1,5.251882285,1.18852731,9.418647119,192.7721609,0.438104283,0.796119246,-0.235710899,-0.201979322,-0.1350944,6
0,credit_one_hot,VAE,1000,6,5000,100,85,[0],0,0.965,0.017,1,0,10.9,NN,0.218523145,2,6.727209616,1.773463556,10.9399427,311.2144378,0.493702037,0.896126687,-0.205965022,-0.140100176,-0.09361268,6
0,credit_one_hot,VAE,1000,6,5000,100,86,[1],1,0.962,0.026,1,0,30.9,NN,0.359933317,1,5.845286024,1.428448339,8.854179108,232.0402873,0.469032213,0.856847675,-0.257587978,-0.232070525,-0.156585102,6
0,credit_one_hot,VAE,1000,6,5000,100,87,[0],0,0.971,0.003,1,0,49.3,NN,0.022919942,2,5.950335891,1.523111984,9.270918981,314.549929,0.477941262,0.864025069,-0.195434932,-0.143731401,-0.096176942,6
0,credit_one_hot,VAE,1000,6,5000,100,88,[1],1,0.961,0.097,1,0,83.7,NN,0.442152917,2,5.369927461,1.43529341,10.80906752,279.2071704,0.483104937,0.866089766,-0.270612965,-0.225987532,-0.152429082,6
0,credit_one_hot,VAE,1000,6,5000,100,89,[1],1,0.965,0.01,1,0,27.2,NN,0.050180316,1,6.087946389,1.411831424,10.01105095,289.7306179,0.475446485,0.857178453,-0.248067578,-0.186688576,-0.124238628,6
0,credit_one_hot,VAE,1000,6,5000,100,90,[1],1,0.961,0.037,1,0,71.6,NN,0.012657821,1,5.828240126,1.34113906,8.342809285,214.9165007,0.474678563,0.857456054,-0.23814407,-0.201206307,-0.13478827,6
0,credit_one_hot,VAE,1000,6,5000,100,91,[1],1,0.959,0.01,1,0,24.5,NN,0.058809698,1,5.178068612,1.258151641,6.13060708,150.1640593,0.446394399,0.805451999,-0.304686987,-0.283818861,-0.192479037,6
0,credit_one_hot,VAE,1000,6,5000,100,92,[1],0,0.964,0.008,1,0,40.5,NN,0.166151822,3,6.881993852,1.827159226,10.27017216,283.9387946,0.476172573,0.858250411,-0.270477106,-0.198293412,-0.132637098,6
0,credit_one_hot,VAE,1000,6,5000,100,93,[1],1,0.972,0.095,1,0,10.1,NN,0.145410895,1,6.246136972,1.569574761,7.730123238,279.8658137,0.481896568,0.873575506,-0.236676297,-0.183582,-0.123450535,6
0,credit_one_hot,VAE,1000,6,5000,100,94,[0],0,0.942,0.095,1,0,27.3,NN,0.006275707,2,6.734483115,1.753793971,6.411700601,110.1329534,0.454565978,0.823289333,-0.189500047,-0.222555396,-0.147480041,6
0,credit_one_hot,VAE,1000,6,5000,100,95,[1],1,0.962,0.004,1,0,9.5,NN,0.029616654,1,5.835783832,1.405183542,9.075226005,239.8492336,0.470773792,0.843291976,-0.26390128,-0.257931309,-0.172469255,6
0,credit_one_hot,VAE,1000,6,5000,100,96,[1],1,0.962,0.359,1,0,34.3,NN,0.14117527,3,6.892184515,1.734625126,8.256293722,215.5432008,0.474127265,0.858893056,-0.188435262,-0.158810034,-0.106292543,6
0,credit_one_hot,VAE,1000,6,5000,100,97,[0],0,0.957,0.41,1,0,16.7,NN,0.019118035,1,4.532390664,1.065236509,8.587406678,199.0859366,0.434441056,0.78774331,-0.25017473,-0.223125281,-0.149438748,6
0,credit_one_hot,VAE,1000,6,5000,100,98,[0],1,0.969,0.046,1,0,14.1,NN,0.139623627,1,6.187550615,1.54873123,10.5927716,338.0447031,0.493911161,0.897243604,-0.19114562,-0.11829287,-0.079084073,6
0,credit_one_hot,VAE,1000,6,5000,100,99,[1],1,0.97,0.001,1,0,35.5,NN,0.14655453,1,5.581365151,1.574376251,8.539453988,283.9761976,0.478972303,0.878727251,-0.225696199,-0.178790469,-0.119739732,6
0,credit_one_hot,VAE,1000,6,5000,100,0,[0],1,0.841,0.308,1,0,31.3,RF,0.25,1,8.716711215,2.382784626,64.70748438,405.8288225,0.552074104,1.009119486,0.020906037,0.034782453,0.022682296,6
0,credit_one_hot,VAE,1000,6,5000,100,1,[1],1,0.844,0.241,1,0,15,RF,0.18,1,9.037516164,2.355378664,68.38484668,437.5269006,0.573454503,1.035744325,0.085626951,0.093226108,0.062274695,6
0,credit_one_hot,VAE,1000,6,5000,100,2,[0],0,0.751,0.001,1,0,26.1,RF,0.08,2,5.446357384,1.379902621,8.512163468,34.18462042,0.390848695,0.711335422,-0.181264359,-0.328659986,-0.22341615,6
0,credit_one_hot,VAE,1000,6,5000,100,3,[1],1,0.817,0.604,1,0,26.1,RF,0.02,1,10.10858295,2.644736851,75.89357158,413.9093678,0.561428539,1.019448803,0.047470442,0.041777995,0.027008843,6
0,credit_one_hot,VAE,1000,6,5000,100,4,[1],1,0.842,0.44,1,0,13,RF,0.08,1,10.03703139,2.845355922,70.40916484,446.9698699,0.572829817,1.038064275,0.085536216,0.11510283,0.077260015,6
0,credit_one_hot,VAE,1000,6,5000,100,5,[1],1,0.81,0.008,1,0,20.5,RF,0.14,1,7.215629383,1.864460699,51.7503302,272.0527718,0.52470447,0.945026208,-0.108014176,-0.111704389,-0.074290378,6
0,credit_one_hot,VAE,1000,6,5000,100,6,[1],1,0.822,0.154,1,0,25.8,RF,0.23,1,7.017813262,1.750878617,68.3966684,383.3337971,0.559576255,1.008733037,0.019953453,0.058102482,0.038765193,6
0,credit_one_hot,VAE,1000,6,5000,100,7,[0],0,0.846,0,1,0,21.3,RF,0.01,2,9.734667195,2.599488732,61.29761269,398.8840267,0.551926041,1.004819942,0.009686053,0.018111225,0.012245969,6
0,credit_one_hot,VAE,1000,6,5000,100,8,[0],1,0.836,0.017,1,0,15.5,RF,0.43,1,8.441171981,2.324724392,66.87538246,408.1064427,0.568934147,1.021171055,0.05041149,0.055593953,0.036671654,6
0,credit_one_hot,VAE,1000,6,5000,100,9,[1],1,0.789,0.107,1,0,38.7,RF,0.08,1,5.83268095,1.532072661,41.56847047,196.6042992,0.499930464,0.904442357,-0.159180379,-0.154658506,-0.102232446,6
0,credit_one_hot,VAE,1000,6,5000,100,10,[0],0,0.814,0.201,1,0,23.1,RF,0.12,3,4.629360982,1.606359098,29.21038365,157.40622,0.485359719,0.889538897,-0.149270826,-0.170161899,-0.112339041,6
0,credit_one_hot,VAE,1000,6,5000,100,11,[1],1,0.794,0.015,1,0,31,RF,0.25,1,6.494689662,1.630670908,44.83755671,217.8040707,0.505669718,0.911246934,-0.152406382,-0.182143385,-0.120097704,6
0,credit_one_hot,VAE,1000,6,5000,100,12,[1],1,0.802,0.001,1,0,15.1,RF,0.02,1,7.310267066,1.794611528,57.94809606,292.1203297,0.53405073,0.96290255,-0.069669067,-0.103697706,-0.068361192,6
0,credit_one_hot,VAE,1000,6,5000,100,13,[0],0,0.854,0.083,1,0,33.2,RF,0.46,2,8.045023486,2.257785182,52.77900906,360.8758122,0.541981054,0.982667728,-0.035102524,-0.030543543,-0.020487457,6
0,credit_one_hot,VAE,1000,6,5000,100,14,[1],1,0.795,0.001,1,0,27.9,RF,0.02,1,6.677431884,1.74415905,42.46047603,207.1403545,0.493152145,0.896663401,-0.176344737,-0.200721194,-0.1330739,6
0,credit_one_hot,VAE,1000,6,5000,100,15,[0],0,0.832,0.033,1,0,30.5,RF,0.28,2,6.293836763,1.815019014,32.0143112,190.5105294,0.493533296,0.895853809,-0.145780278,-0.179388658,-0.11932859,6
0,credit_one_hot,VAE,1000,6,5000,100,16,[0],0,0.828,0.001,1,0,21.9,RF,0.06,2,9.097573813,2.531739704,53.90738746,313.0148483,0.53023223,0.960438522,-0.065920853,-0.059128819,-0.039236007,6
0,credit_one_hot,VAE,1000,6,5000,100,17,[1],1,0.8,0.005,1,0,23.9,RF,0.17,1,5.780444759,1.511832091,38.65038712,193.5689285,0.493202299,0.893082061,-0.163366061,-0.178145559,-0.117985997,6
0,credit_one_hot,VAE,1000,6,5000,100,18,[0],1,0.842,0.038,1,0,34.4,RF,0.45,2,6.394512015,1.516508131,39.90086484,252.6293063,0.510506799,0.925461583,-0.135121802,-0.11146376,-0.07404777,6
0,credit_one_hot,VAE,1000,6,5000,100,19,[1],1,0.785,0.001,1,0,19.7,RF,0.03,1,5.654552495,1.464741003,37.61519932,175.2403409,0.487342348,0.88840058,-0.162816678,-0.197079941,-0.130834977,6
0,credit_one_hot,VAE,1000,6,5000,100,20,[0],0,0.8,0.008,1,0,25.7,RF,0.17,2,7.396344878,1.940271937,23.20163824,115.7667295,0.46472137,0.8469547,-0.151537589,-0.251053166,-0.168352011,6
0,credit_one_hot,VAE,1000,6,5000,100,21,[0],0,0.845,0.268,1,0,29.1,RF,0.16,2,10.0616073,2.900154721,70.59959969,455.9331346,0.566964501,1.029249011,0.064491519,0.096608629,0.064185957,6
0,credit_one_hot,VAE,1000,6,5000,100,22,[1],1,0.848,0.028,1,0,38.1,RF,0.21,1,9.200955728,2.590020976,68.99279236,453.2732237,0.56595915,1.029950844,0.069101108,0.086333079,0.057407962,6
0,credit_one_hot,VAE,1000,6,5000,100,23,[1],0,0.794,0,1,0,26.5,RF,0.09,1,6.732161231,1.737658375,46.22172729,223.9834878,0.513530438,0.928469696,-0.130751235,-0.125654661,-0.083638891,6
0,credit_one_hot,VAE,1000,6,5000,100,24,[0],0,0.849,0.128,1,0,27.9,RF,0.18,2,8.805723402,2.343849238,61.70352076,408.8336191,0.558200006,1.006138656,0.014373126,0.022147896,0.014559872,6
0,credit_one_hot,VAE,1000,6,5000,100,25,[0],0,0.835,0.067,1,0,23.1,RF,0.28,1,10.30385998,2.737973103,78.62690502,477.9575443,0.572451484,1.030791921,0.075659383,0.076798501,0.051114465,6
0,credit_one_hot,VAE,1000,6,5000,100,26,[1],1,0.83,0.027,1,0,21.7,RF,0.13,1,9.279730338,2.516480221,65.10498269,381.970772,0.56983696,1.027842799,0.06130582,0.050577203,0.033245689,6
0,credit_one_hot,VAE,1000,6,5000,100,27,[1],1,0.819,0.031,1,0,31.2,RF,0.08,1,8.939066897,2.300543449,72.27285729,399.3147994,0.561276913,1.015902388,0.035360606,-0.00584561,-0.004525865,6
0,credit_one_hot,VAE,1000,6,5000,100,28,[1],0,0.839,0.457,1,0,30.9,RF,0.15,1,8.475233086,2.381353524,65.52716346,406.7574455,0.560263226,1.020309158,0.046767251,0.036043615,0.023641609,6
0,credit_one_hot,VAE,1000,6,5000,100,29,[1],1,0.846,0.003,1,0,32.6,RF,0.24,2,7.500736544,1.911688552,52.3632645,341.1171833,0.536372106,0.96556914,-0.071753314,-0.06935233,-0.046241248,6
0,credit_one_hot,VAE,1000,6,5000,100,30,[0],0,0.715,0.001,1,0,32.8,RF,0.04,3,4.773969055,1.144380967,5.826464589,20.43578551,0.360346233,0.648532761,-0.176123203,-0.381854645,-0.260812705,6
0,credit_one_hot,VAE,1000,6,5000,100,31,[1],1,0.838,0.032,1,0,15.8,RF,0.22,1,9.701861653,2.523750644,74.66908015,459.6309486,0.573721776,1.03930969,0.09342918,0.114701197,0.076296699,6
0,credit_one_hot,VAE,1000,6,5000,100,32,[0],0,0.844,0.209,1,0,29.6,RF,0.24,1,10.08615953,2.908969221,71.75131422,461.0143278,0.570998074,1.037296342,0.083838479,0.106243477,0.070971314,6
0,credit_one_hot,VAE,1000,6,5000,100,33,[0],0,0.787,0,1,0,17.8,RF,0.04,2,6.340472423,1.588069022,14.65665826,68.68504139,0.4304131,0.774866993,-0.195922313,-0.329203454,-0.221844849,6
0,credit_one_hot,VAE,1000,6,5000,100,34,[1],1,0.81,0,1,0,20.1,RF,0.02,1,7.464429727,1.905475891,58.60684882,307.9283969,0.537250901,0.969729636,-0.059561786,-0.085873617,-0.056922585,6
0,credit_one_hot,VAE,1000,6,5000,100,35,[0],0,0.843,0.049,1,0,17.7,RF,0.37,1,10.39922844,2.740310651,76.38032907,485.0314844,0.577677472,1.050136513,0.117463703,0.122900771,0.082060252,6
0,credit_one_hot,VAE,1000,6,5000,100,36,[0],0,0.836,0.166,1,0,35.1,RF,0.04,2,6.576527551,1.798480802,29.8388399,182.3307187,0.487289023,0.877339956,-0.162543158,-0.214967801,-0.143083028,6
0,credit_one_hot,VAE,1000,6,5000,100,37,[1],1,0.831,0.005,1,0,37.3,RF,0.09,1,8.812722949,2.367608531,70.76626173,418.5302745,0.565728189,1.027569699,0.064330545,0.069953796,0.046575715,6
0,credit_one_hot,VAE,1000,6,5000,100,38,[1],1,0.811,0.016,1,0,25.8,RF,0.01,1,7.58783901,1.934650766,61.46925403,324.6561253,0.539586571,0.98046641,-0.040082083,-0.057030525,-0.037784598,6
0,credit_one_hot,VAE,1000,6,5000,100,39,[1],1,0.822,0.021,1,0,23.3,RF,0.11,1,10.65389821,2.782786925,79.95824585,448.0962087,0.574320259,1.038307624,0.096127871,0.091678522,0.060531146,6
0,credit_one_hot,VAE,1000,6,5000,100,40,[1],1,0.83,0.017,1,0,24.5,RF,0.06,1,8.061562774,2.108524829,58.84522846,346.5490364,0.536729623,0.971342848,-0.059167411,-0.075808568,-0.050665973,6
0,credit_one_hot,VAE,1000,6,5000,100,41,[1],1,0.825,0.005,1,0,20.1,RF,0.05,1,8.423558353,2.195596034,64.79293765,369.317881,0.551036981,0.992716738,-0.017172702,-0.019608279,-0.013121504,6
0,credit_one_hot,VAE,1000,6,5000,100,42,[0],0,0.862,0.024,1,0,18.9,RF,0.48,2,8.632077312,2.385638901,57.20347019,415.9228452,0.553290302,0.99604249,-0.008618452,0.023262553,0.015462613,6
0,credit_one_hot,VAE,1000,6,5000,100,43,[1],1,0.811,0.317,1,0,14,RF,0.04,1,8.040797864,2.012250579,61.66518904,325.8330788,0.537237571,0.974950003,-0.052062862,-0.08710938,-0.058118266,6
0,credit_one_hot,VAE,1000,6,5000,100,44,[0],0,0.836,0.039,1,0,30.1,RF,0.19,1,10.47517694,2.894791649,77.62277489,473.6513618,0.573967052,1.039891509,0.091248264,0.11579848,0.077541108,6
0,credit_one_hot,VAE,1000,6,5000,100,45,[0],0,0.855,0.049,1,0,20.9,RF,0.41,2,9.431903494,2.611912348,65.16995092,447.9526157,0.561565043,1.007047151,0.017077645,0.028245977,0.01869774,6
0,credit_one_hot,VAE,1000,6,5000,100,46,[1],1,0.815,0.001,1,0,34.1,RF,0.06,1,8.273842652,2.150907265,66.15405745,356.8077831,0.547368047,0.990022688,-0.021942442,-0.036569941,-0.024564273,6
0,credit_one_hot,VAE,1000,6,5000,100,47,[0],1,0.834,0.02,1,0,31.6,RF,0.37,1,10.64428897,2.928824589,75.85642207,457.9439114,0.577382156,1.046883808,0.109807986,0.143606167,0.096179236,6
0,credit_one_hot,VAE,1000,6,5000,100,48,[1],1,0.816,0.195,1,0,10.1,RF,0.09,1,6.5532713,1.866774439,47.32141933,256.8135835,0.523024141,0.953376032,-0.087465161,-0.10338586,-0.068617403,6
0,credit_one_hot,VAE,1000,6,5000,100,49,[0],0,0.846,0.308,1,0,17.7,RF,0.18,1,8.873384914,2.427015451,66.97826907,434.8697656,0.567896971,1.015930831,0.038027238,0.048386994,0.032125145,6
0,credit_one_hot,VAE,1000,6,5000,100,50,[0],0,0.831,0.051,1,0,20.8,RF,0.45,1,9.801566236,2.596616565,69.23082149,409.7355926,0.558420935,1.015137392,0.033733618,0.04038181,0.026302141,6
0,credit_one_hot,VAE,1000,6,5000,100,51,[1],1,0.838,0.418,1,0,30.8,RF,0.16,1,7.921734621,2.061829367,56.11963607,347.3393656,0.549798603,0.998777658,-0.002838923,0.007827371,0.005063813,6
0,credit_one_hot,VAE,1000,6,5000,100,52,[1],0,0.795,0.299,1,0,20.4,RF,0.19,1,5.201469472,1.38075611,10.52012089,51.23346206,0.417523045,0.758507148,-0.179867179,-0.292696209,-0.196911862,6
0,credit_one_hot,VAE,1000,6,5000,100,53,[1],1,0.844,0.013,1,0,32.1,RF,0.12,1,10.17144142,2.578641161,76.79118475,491.1137065,0.58061691,1.056119958,0.133285318,0.154467508,0.103417323,6
0,credit_one_hot,VAE,1000,6,5000,100,54,[1],1,0.837,0.512,1,0,16.5,RF,0.05,2,9.74075493,2.555090613,70.96953573,434.3672707,0.571625141,1.033783516,0.076660633,0.07807017,0.051734827,6
0,credit_one_hot,VAE,1000,6,5000,100,55,[0],0,0.847,0.043,1,0,17.1,RF,0.26,1,9.086893083,2.421047198,65.84027302,431.7145943,0.564796103,1.023753773,0.052590686,0.076470523,0.050921544,6
0,credit_one_hot,VAE,1000,6,5000,100,56,[1],1,0.809,0.037,1,0,29.1,RF,0.12,1,6.893522854,1.788853066,45.82503403,239.6671245,0.521166161,0.947260797,-0.105748212,-0.100062769,-0.066532909,6
0,credit_one_hot,VAE,1000,6,5000,100,57,[0],0,0.84,0.027,1,0,19,RF,0.28,1,10.70461292,2.888713394,78.52741404,489.3605297,0.578985666,1.057919363,0.136431613,0.165083173,0.110368634,6
0,credit_one_hot,VAE,1000,6,5000,100,58,[1],1,0.844,0.322,1,0,31,RF,0.22,2,10.21850119,2.819552039,76.24950731,489.0529959,0.578153585,1.042768436,0.100468178,0.127030671,0.085205124,6
0,credit_one_hot,VAE,1000,6,5000,100,59,[0],0,0.817,0.004,1,0,25.5,RF,0.25,2,6.459590801,1.8810593,27.66367393,150.8993215,0.480548743,0.870803974,-0.155653389,-0.256886535,-0.17181429,6
0,credit_one_hot,VAE,1000,6,5000,100,60,[0],1,0.841,0.187,1,0,30,RF,0.24,1,8.793718863,2.363323482,65.60890048,413.8745893,0.568547705,1.030528308,0.071768552,0.074120502,0.049163835,6
0,credit_one_hot,VAE,1000,6,5000,100,61,[1],1,0.764,0.034,1,0,15.4,RF,0.01,1,4.861621871,1.278364955,30.51301211,129.5522084,0.46263969,0.838437207,-0.200498685,-0.227496606,-0.151661372,6
0,credit_one_hot,VAE,1000,6,5000,100,62,[1],1,0.85,0.041,1,0,21.3,RF,0.23,1,9.019003927,2.651334913,63.73419552,425.8786277,0.564933982,1.020208022,0.042234634,0.06707165,0.044661732,6
0,credit_one_hot,VAE,1000,6,5000,100,63,[0],0,0.837,0.192,1,0,16.1,RF,0.21,1,10.13185311,2.765896945,78.63129734,482.9619414,0.579741549,1.044978456,0.109502664,0.144958269,0.09735035,6
0,credit_one_hot,VAE,1000,6,5000,100,64,[0],0,0.629,0.021,1,0,19.1,RF,0.25,3,3.431211863,0.803380849,3.208276602,8.644449124,0.297620114,0.5413183,-0.144417278,-0.31155801,-0.212642597,6
0,credit_one_hot,VAE,1000,6,5000,100,65,[1],1,0.843,0.001,1,0,20.3,RF,0.49,1,8.647928705,2.328203012,62.94946695,399.7956186,0.55506697,1.007455372,0.017868837,0.034187786,0.023229367,6
0,credit_one_hot,VAE,1000,6,5000,100,66,[1],1,0.775,0,1,0,21.4,RF,0,0,4.926686897,1.302672261,31.33501621,139.456946,0.463183299,0.840706939,-0.19312736,-0.21926451,-0.145468134,6
0,credit_one_hot,VAE,1000,6,5000,100,67,[1],1,0.828,0.002,1,0,17,RF,0.01,1,6.564428837,2.052278093,49.13236561,285.1213921,0.528261514,0.963208636,-0.077910801,-0.063776911,-0.042454091,6
0,credit_one_hot,VAE,1000,6,5000,100,68,[1],1,0.788,0.17,1,0,21.5,RF,0.1,1,5.447747219,1.447447538,37.3002832,175.6987305,0.480028107,0.873175597,-0.186827964,-0.199558263,-0.132699905,6
0,credit_one_hot,VAE,1000,6,5000,100,69,[0],0,0.811,0.067,1,0,27.5,RF,0.45,1,7.036080166,1.854796074,50.78861708,268.5181396,0.526768034,0.956432955,-0.087183863,-0.079239723,-0.052586197,6
0,credit_one_hot,VAE,1000,6,5000,100,70,[1],1,0.832,0,1,0,20.3,RF,0.06,2,10.23337549,2.776268615,76.54033857,454.3731255,0.575525934,1.034796315,0.081580705,0.110847262,0.073557111,6
